97 8
      0.005081088746         0.6999999959       2.98017696e-05         0.2799702024       0.003441610611       0.001008158547       0.009360446609        0.00209945995       0.004090324284
         0.015243281           0.69999999       2.98075943e-05         0.2799702024        0.00344161061       0.001008158547       0.009360446609        0.00209945995       0.004090324284
       0.02540547622         0.6999999803      2.981737955e-05         0.2799702024       0.003441610607       0.001008158551       0.009360446609        0.00209945995       0.004090324284
       0.03556775133         0.6999999654      2.983218584e-05         0.2799702024       0.003441610594       0.001008158567       0.009360446609        0.00209945995       0.004090324284
        0.0457304349         0.6999999449      2.985270981e-05         0.2799702024       0.003441610545       0.001008158624       0.009360446609        0.00209945995       0.004090324284
       0.05589348543         0.6999999164      2.988115824e-05         0.2799702024        0.00344161039       0.001008158804       0.009360446609        0.00209945995       0.004090324284
       0.06605684277         0.6999998792      2.991815934e-05         0.2799702025       0.003441609967       0.001008159298       0.009360446609        0.00209945995       0.004090324284
       0.07622019085         0.6999998321      2.996491196e-05         0.2799702027       0.003441608927       0.001008160511       0.009360446609        0.00209945995       0.004090324284
       0.08638283054         0.6999997732      3.002303784e-05         0.2799702031       0.003441606551       0.001008163283       0.009360446609        0.00209945995       0.004090324284
       0.09654574365         0.6999997014       3.00933078e-05         0.2799702038       0.003441601504       0.001008169172       0.009360446609        0.00209945995       0.004090324284
        0.1067091884         0.6999996149      3.017667928e-05         0.2799702052       0.003441591422       0.001008180935       0.009360446609        0.00209945995       0.004090324284
        0.1168724411         0.6999995123      3.027353372e-05         0.2799702077       0.003441572355        0.00100820318       0.009360446608        0.00209945995       0.004090324284
        0.1270352079         0.6999993908      3.038489223e-05         0.2799702121       0.003441537446       0.001008243908       0.009360446607        0.00209945995       0.004090324284
        0.1371988042         0.6999992444      3.051330632e-05         0.2799702196       0.003441474327       0.001008317549       0.009360446605        0.00209945995       0.004090324284
        0.1473624353         0.6999990726      3.065505078e-05         0.2799702317       0.003441366759       0.001008443048       0.009360446601        0.00209945995       0.004090324284
        0.1575251544         0.6999988657      3.081166292e-05         0.2799702514       0.003441183221       0.001008657181       0.009360446594        0.00209945995       0.004090324284
         0.167688782           0.69999862      3.097678411e-05         0.2799702821       0.003440884306       0.001009005928       0.009360446581        0.00209945995       0.004090324284
        0.1778522219         0.6999983296       3.11433653e-05         0.2799703282       0.003440417414       0.001009550654       0.009360446559        0.00209945995       0.004090324284
        0.1880151612         0.6999979589      3.131316463e-05          0.279970401       0.003439648604       0.001010447635       0.009360446518        0.00209945995       0.004090324284
        0.1981792379         0.6999975232       3.14594411e-05         0.2799705031       0.003438524983       0.001011758582       0.009360446454        0.00209945995       0.004090324284
         0.208343659          0.699996961      3.157752432e-05         0.2799706558        0.00343677658        0.00101379848       0.009360446346        0.00209945995       0.004090324284
        0.2185096529         0.6999962466      3.164136463e-05         0.2799708733       0.003434178013       0.001016830293       0.009360446172        0.00209945995       0.004090324284
        0.2286774724         0.6999953235      3.162097499e-05         0.2799711792       0.003430351885       0.001021294353       0.009360445895        0.00209945995       0.004090324284
        0.2388423574         0.6999941376      3.148397167e-05         0.2799715932       0.003424898389       0.001027657136       0.009360445469        0.00209945995       0.004090324284
        0.2490079363         0.6999925038      3.117748171e-05         0.2799721759       0.003416752396       0.001037161394       0.009360444785        0.00209945995       0.004090324284
        0.2591763655         0.6999904649      3.069685396e-05         0.2799728975        0.00340596446       0.001049748168       0.009360443814        0.00209945995       0.004090324284
