97
0.00508108874636 0.006510364746 1.14610366758e+15
0.015243281004 0.0118363807276 1.3266553368e+15
0.025405476215 0.0177576080074 1.47232495446e+15
0.0355677513291 0.0241969540237 1.59959393493e+15
0.0457304349034 0.0311021601467 1.71282150777e+15
0.0558934854293 0.0384899185476 1.81832628394e+15
0.066056842772 0.0462839784587 1.91664580107e+15
0.0762201908495 0.0544702513669 2.01015420906e+15
0.0863828305419 0.0630836787376 2.10044778224e+15
0.0965457436516 0.072046743121 2.18773757192e+15
0.106709188369 0.081363441693 2.27316396239e+15
0.116872441139 0.0910718669287 2.35587532791e+15
0.127035207932 0.101111461261 2.43691239522e+15
0.13719880416 0.11155704731 2.51797744075e+15
0.147362435334 0.122263118157 2.59720470175e+15
0.157525154424 0.13341118559 2.67606954767e+15
0.167688782005 0.14484209394 2.75491179267e+15
0.17785222194 0.156439975896 2.83220110193e+15
0.188015161227 0.168770070128 2.91214649199e+15
0.198179237938 0.180961062719 2.98978320356e+15
0.208343658963 0.193716205166 3.06867773975e+15
0.21850965291 0.206935018729 3.14917743949e+15
0.228677472362 0.220286121172 3.22783585074e+15
0.238842357392 0.233940284503 3.30760806103e+15
0.249007936259 0.248356763472 3.38934378598e+15
0.259176365535 0.2624889051 3.46902722612e+15
0.269344693302 0.277298419992 3.55005559543e+15
0.279514183168 0.292881778571 3.63477811504e+15
0.289681258099 0.308436424034 3.71748529738e+15
0.299849293617 0.324084558824 3.79968539422e+15
0.310016602893 0.340756757124 3.88486180736e+15
0.3201831076 0.357971540069 3.97228432463e+15
0.330354983108 0.375177248996 4.05692438857e+15
0.340524331757 0.392875402686 4.14563314956e+15
0.350690200241 0.412139506768 4.24031342624e+15
0.360858878194 0.430945216092 4.33166888579e+15
0.371032526614 0.450251007327 4.42547538514e+15
0.381208270573 0.472169605712 4.52819855394e+15
0.391381780682 0.49387249191 4.62721472479e+15
0.401551083818 0.517175253376 4.72550667669e+15
0.411721391028 0.543332159672 4.83207532546e+15
0.421894530024 0.571374389321 4.93062132672e+15
0.432070750596 0.602650737519 5.0255927704e+15
0.442244822444 0.632320639209 5.05607400958e+15
0.452409541512 0.673676884483 5.01550175195e+15
0.46257889546 0.717811679685 4.94250820833e+15
0.472758871938 0.765906032014 4.85727209293e+15
0.482933485718 0.813582236873 4.77028522999e+15
0.493111221605 0.86377065389 4.68203654398e+15
0.503294293073 0.91205155222 4.5991597577e+15
0.513464574728 0.967088471305 4.51671362452e+15
0.523642946118 1.02546684457 4.44699416286e+15
0.53382389926 1.09758344421 4.3852816399e+15
0.54399677121 1.16081939173 4.38332469843e+15
0.55417863823 1.19328745926 4.41672835274e+15
0.564352161528 1.22531957867 4.45329662983e+15
0.574523270741 1.28092137409 4.53170660804e+15
0.584710050226 1.33940977265 4.62015352748e+15
0.594895927185 1.38972227322 4.70234639685e+15
0.605089548896 1.44523612325 4.79324979929e+15
0.615284299547 1.49130492682 4.87258327693e+15
0.625457068558 1.53272397229 4.94551090826e+15
0.635627914306 1.57252321625 5.01385153662e+15
0.645821826804 1.62197676611 5.10124993342e+15
0.65601626114 1.67299680105 5.18897188733e+15
0.666197253208 1.72463709732 5.27781533669e+15
0.676386953877 1.77330833191 5.36061493369e+15
0.686589937792 1.81790376709 5.43680360375e+15
0.696787728099 1.86006547713 5.50668962304e+15
0.70696518264 1.91495802865 5.59744486942e+15
0.71715904075 1.96493664473 5.67902367518e+15
0.727359394545 2.02492311078 5.77495302623e+15
0.737549878636 2.08003342073 5.8626311724e+15
0.74774566515 2.12483517815 5.93285509351e+15
0.757939786054 2.17575251323 6.01225859918e+15
0.76812565001 2.23478813582 6.10200794118e+15
0.778325742951 2.29390471593 6.192548126e+15
0.788548227068 2.35216440648 6.27970207739e+15
0.798752073427 2.42113554952 6.38164567057e+15
0.808945239462 2.47163182988 6.45491524716e+15
0.819150195196 2.52711915405 6.53508866498e+15
0.829365265032 2.59834049915 6.63697662057e+15
0.839591025001 2.67465600625 6.74402784946e+15
0.849824659473 2.73185530754 6.82430482077e+15
0.860034702143 2.80175228338 6.91951111259e+15
0.870225119908 2.87737496435 7.0230637027e+15
0.880423842113 2.9503933914 7.12037933785e+15
0.890628787989 3.02872964256 7.22430531918e+15
0.90086364627 3.11217656867 7.33264060136e+15
0.911268272398 3.19739766505 7.44457679711e+15
0.921971634567 3.28592800337 7.5567778822e+15
0.932959424225 3.39759333087 7.69699086277e+15
0.944318749247 3.50426509375 7.82884554202e+15
0.956111928671 3.64009594553 7.99259227727e+15
0.96837746373 3.79060639572 8.17358524904e+15
0.987325340384 4.02512153686 8.44586841793e+15
1.0 4.19285921609 8.62992778471e+15
