              log_Mi              initial_q                     Pi                    M1f                    M2f                     Pf                 CaseBB      merge_fraction_NS    disrupt_fraction_NS      merge_fraction_BH    disrupt_fraction_BH   
        2.000000e+00           1.000000e-01           1.750000e+00           5.232374e+01           3.417100e+00           1.025663e+02           0.000000e+00           3.692200e-03           8.763361e-01           0.000000e+00           3.287042e-03   
        2.050000e+00           1.000000e-01           1.750000e+00           5.422729e+01           4.024160e+00           8.935327e+01           0.000000e+00           4.722605e-03           8.591598e-01           0.000000e+00           1.562518e-03   
        2.100000e+00           1.000000e-01           1.750000e+00           5.461006e+01           4.728775e+00           7.235508e+01           0.000000e+00           6.965398e-03           8.353141e-01           0.000000e+00           3.771797e-04   
        2.000000e+00           1.000000e-01           1.800000e+00           5.297440e+01           3.418358e+00           1.055676e+02           0.000000e+00           3.505485e-03           8.780223e-01           0.000000e+00           3.287042e-03   
        2.050000e+00           1.000000e-01           1.800000e+00           5.360619e+01           4.022385e+00           8.655545e+01           0.000000e+00           4.934930e-03           8.572323e-01           0.000000e+00           1.449293e-03   
        2.100000e+00           1.000000e-01           1.800000e+00           5.653186e+01           4.734109e+00           7.926316e+01           0.000000e+00           6.135449e-03           8.403561e-01           0.000000e+00           5.639803e-04   
        2.150000e+00           1.000000e-01           1.800000e+00           5.590216e+01           5.552691e+00           6.305206e+01           0.000000e+00           8.640319e-03           8.166136e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.000000e-01           1.850000e+00           5.596440e+01           4.028413e+00           9.649688e+01           0.000000e+00           4.260530e-03           8.620170e-01           0.000000e+00           2.037200e-03   
        2.100000e+00           1.000000e-01           1.850000e+00           5.787045e+01           4.737713e+00           8.442901e+01           0.000000e+00           5.541373e-03           8.464942e-01           0.000000e+00           7.865751e-04   
        2.150000e+00           1.000000e-01           1.850000e+00           5.851179e+01           5.560539e+00           7.196523e+01           0.000000e+00           7.283251e-03           8.282403e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.000000e-01           1.900000e+00           5.670052e+01           4.030125e+00           1.001376e+02           0.000000e+00           4.032368e-03           8.656391e-01           0.000000e+00           2.224001e-03   
        2.100000e+00           1.000000e-01           1.900000e+00           5.886447e+01           4.740683e+00           8.889863e+01           0.000000e+00           5.191160e-03           8.502168e-01           0.000000e+00           1.044119e-03   
        2.200000e+00           1.000000e-01           1.900000e+00           5.955461e+01           6.491434e+00           6.300689e+01           0.000000e+00           9.033084e-03           8.100616e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.000000e-01           1.950000e+00           5.976730e+01           4.742684e+00           9.268221e+01           0.000000e+00           4.760991e-03           8.541706e-01           0.000000e+00           1.044119e-03   
        2.250000e+00           1.000000e-01           1.950000e+00           5.936645e+01           7.560734e+00           5.320041e+01           0.000000e+00           1.137870e-02           7.893454e-01           0.000000e+00           0.000000e+00   
        1.650000e+00           1.500000e-01           1.050000e+00           2.926529e+01           1.759070e+00           8.247126e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.700000e+00           1.500000e-01           1.100000e+00           3.157351e+01           2.064257e+00           7.819067e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.700000e+00           1.500000e-01           1.150000e+00           3.209924e+01           2.090769e+00           8.132788e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           1.150000e+00           3.431937e+01           2.531886e+00           6.464229e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           1.200000e+00           3.500119e+01           2.555972e+00           6.686346e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.800000e+00           1.500000e-01           1.200000e+00           3.721689e+01           2.985648e+00           5.932668e+01           0.000000e+00           6.693096e-03           8.535547e-01           0.000000e+00           1.082053e-03   
        1.750000e+00           1.500000e-01           1.250000e+00           3.550825e+01           2.585441e+00           6.867491e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.800000e+00           1.500000e-01           1.250000e+00           3.778905e+01           3.015906e+00           6.165156e+01           0.000000e+00           6.527008e-03           8.566807e-01           0.000000e+00           1.449293e-03   
        1.850000e+00           1.500000e-01           1.250000e+00           3.985816e+01           3.595265e+00           5.149521e+01           0.000000e+00           8.885046e-03           8.306203e-01           0.000000e+00           2.268816e-04   
        1.800000e+00           1.500000e-01           1.300000e+00           3.824956e+01           3.047538e+00           6.369535e+01           0.000000e+00           6.132704e-03           8.591598e-01           0.000000e+00           1.562518e-03   
        1.850000e+00           1.500000e-01           1.300000e+00           4.052203e+01           3.623381e+00           5.426999e+01           0.000000e+00           8.169342e-03           8.347804e-01           0.000000e+00           3.771797e-04   
        1.900000e+00           1.500000e-01           1.300000e+00           4.254624e+01           4.254974e+00           4.745928e+01           0.000000e+00           1.043102e-02           8.127808e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           1.500000e-01           1.350000e+00           3.865457e+01           3.080865e+00           6.514625e+01           0.000000e+00           5.979553e-03           8.595749e-01           0.000000e+00           1.562518e-03   
        1.850000e+00           1.500000e-01           1.350000e+00           4.102640e+01           3.652855e+00           5.643007e+01           0.000000e+00           7.790472e-03           8.387137e-01           0.000000e+00           5.639803e-04   
        1.900000e+00           1.500000e-01           1.350000e+00           4.328390e+01           4.282150e+00           5.020161e+01           0.000000e+00           9.802868e-03           8.176490e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           1.500000e-01           1.350000e+00           4.526498e+01           5.033316e+00           4.380238e+01           0.000000e+00           1.230839e-02           7.969260e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           1.500000e-01           1.400000e+00           4.142261e+01           3.678630e+00           5.842419e+01           0.000000e+00           7.300465e-03           8.402428e-01           0.000000e+00           5.639803e-04   
        1.900000e+00           1.500000e-01           1.400000e+00           4.382778e+01           4.311546e+00           5.237673e+01           0.000000e+00           9.235639e-03           8.227357e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           1.500000e-01           1.400000e+00           4.608528e+01           5.059103e+00           4.651011e+01           0.000000e+00           1.142086e-02           8.029843e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.400000e+00           4.789331e+01           5.930790e+00           4.068329e+01           0.000000e+00           1.407652e-02           7.788583e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           1.500000e-01           1.450000e+00           4.179824e+01           3.693280e+00           6.065525e+01           0.000000e+00           6.983308e-03           8.439479e-01           0.000000e+00           7.865751e-04   
        1.900000e+00           1.500000e-01           1.450000e+00           4.428012e+01           4.336304e+00           5.437509e+01           0.000000e+00           8.695141e-03           8.253354e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           1.500000e-01           1.450000e+00           4.671981e+01           5.086971e+00           4.866718e+01           0.000000e+00           1.089344e-02           8.062552e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.450000e+00           4.890214e+01           5.952849e+00           4.334931e+01           0.000000e+00           1.310005e-02           7.853469e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.450000e+00           5.074564e+01           6.958929e+00           3.832908e+01           0.000000e+00           1.601856e-02           7.677252e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           1.500000e-01           1.500000e+00           4.467699e+01           4.351010e+00           5.658592e+01           0.000000e+00           8.289072e-03           8.298073e-01           0.000000e+00           1.136564e-04   
        1.950000e+00           1.500000e-01           1.500000e+00           4.729758e+01           5.110387e+00           5.056050e+01           0.000000e+00           1.050282e-02           8.095479e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.500000e+00           4.966558e+01           5.977055e+00           4.552459e+01           0.000000e+00           1.239477e-02           7.897946e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.500000e+00           5.191623e+01           6.978046e+00           4.094604e+01           0.000000e+00           1.473376e-02           7.729826e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.500000e+00           5.342615e+01           8.156842e+00           3.595113e+01           0.000000e+00           1.815194e-02           7.509893e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           1.500000e-01           1.550000e+00           4.501134e+01           4.357623e+00           5.893159e+01           0.000000e+00           7.737983e-03           8.336564e-01           0.000000e+00           2.268816e-04   
        1.950000e+00           1.500000e-01           1.550000e+00           4.762918e+01           5.124299e+00           5.253830e+01           0.000000e+00           9.750457e-03           8.126718e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.550000e+00           5.025223e+01           6.000608e+00           4.746430e+01           0.000000e+00           1.170607e-02           7.958548e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.550000e+00           5.269003e+01           6.999408e+00           4.321505e+01           0.000000e+00           1.374349e-02           7.771782e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.550000e+00           5.487333e+01           8.171661e+00           3.854269e+01           0.000000e+00           1.673460e-02           7.595057e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           1.500000e-01           1.550000e+00           5.633437e+01           9.551504e+00           3.348363e+01           0.000000e+00           2.060635e-02           7.362508e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           1.500000e-01           1.600000e+00           4.554506e+01           4.360041e+00           6.091981e+01           0.000000e+00           7.609509e-03           8.357292e-01           0.000000e+00           3.771797e-04   
        1.950000e+00           1.500000e-01           1.600000e+00           4.802439e+01           5.130640e+00           5.471095e+01           0.000000e+00           9.297111e-03           8.170815e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.600000e+00           5.069261e+01           6.017465e+00           4.944120e+01           0.000000e+00           1.133781e-02           7.997785e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.600000e+00           5.334843e+01           7.022180e+00           4.512454e+01           0.000000e+00           1.308812e-02           7.810503e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.600000e+00           5.565534e+01           8.190794e+00           4.093438e+01           0.000000e+00           1.555616e-02           7.647410e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           1.500000e-01           1.600000e+00           5.759334e+01           9.570258e+00           3.635589e+01           0.000000e+00           1.863152e-02           7.441933e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           1.500000e-01           1.650000e+00           4.860095e+01           5.132677e+00           5.659505e+01           0.000000e+00           8.881726e-03           8.204414e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.650000e+00           5.118354e+01           6.016426e+00           5.156572e+01           0.000000e+00           1.049955e-02           8.035180e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.650000e+00           5.386619e+01           7.039659e+00           4.699426e+01           0.000000e+00           1.239341e-02           7.864405e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.650000e+00           5.660682e+01           8.207984e+00           4.271088e+01           0.000000e+00           1.478399e-02           7.680167e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           1.500000e-01           1.650000e+00           5.876595e+01           9.587224e+00           3.856663e+01           0.000000e+00           1.736035e-02           7.509577e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           1.650000e+00           6.049900e+01           1.114806e+01           3.436927e+01           0.000000e+00           2.042247e-02           7.337724e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           1.500000e-01           1.700000e+00           4.913561e+01           5.135266e+00           5.838966e+01           0.000000e+00           8.516180e-03           8.230593e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.700000e+00           5.171553e+01           6.018925e+00           5.343961e+01           0.000000e+00           1.035899e-02           8.068238e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.700000e+00           5.435835e+01           7.025921e+00           4.922290e+01           0.000000e+00           1.187098e-02           7.897878e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.700000e+00           5.712720e+01           8.227608e+00           4.466187e+01           0.000000e+00           1.403434e-02           7.731602e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           1.500000e-01           1.700000e+00           5.956047e+01           9.606340e+00           4.062376e+01           0.000000e+00           1.629990e-02           7.558260e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.750000e+00           5.225780e+01           6.020776e+00           5.520431e+01           0.000000e+00           9.927141e-03           8.099113e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.750000e+00           5.494577e+01           7.028416e+00           5.094910e+01           0.000000e+00           1.123199e-02           7.958548e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.750000e+00           5.765676e+01           8.187068e+00           4.721009e+01           0.000000e+00           1.311302e-02           7.782789e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.800000e+00           5.281872e+01           6.022236e+00           5.684775e+01           0.000000e+00           9.379650e-03           8.110670e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.800000e+00           5.552659e+01           7.029848e+00           5.261048e+01           0.000000e+00           1.097572e-02           7.970496e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.800000e+00           5.837955e+01           8.184929e+00           4.885071e+01           0.000000e+00           1.265436e-02           7.816522e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           1.500000e-01           1.850000e+00           5.327501e+01           6.024412e+00           5.850769e+01           0.000000e+00           9.144127e-03           8.132807e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.850000e+00           5.607148e+01           7.029605e+00           5.425274e+01           0.000000e+00           1.059894e-02           7.997647e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.850000e+00           5.884428e+01           8.187577e+00           5.057855e+01           0.000000e+00           1.201858e-02           7.858660e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.900000e+00           5.656642e+01           7.032111e+00           5.582720e+01           0.000000e+00           1.004575e-02           8.023204e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.900000e+00           5.938273e+01           8.186784e+00           5.220502e+01           0.000000e+00           1.171455e-02           7.882742e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           1.500000e-01           1.950000e+00           5.727647e+01           7.031774e+00           5.710209e+01           0.000000e+00           9.781617e-03           8.040316e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           1.500000e-01           1.950000e+00           5.993929e+01           8.185421e+00           5.376634e+01           0.000000e+00           1.121610e-02           7.905401e-01           0.000000e+00           0.000000e+00   
        1.700000e+00           2.000000e-01           1.100000e+00           3.206780e+01           3.222374e+00           4.528287e+01           0.000000e+00           8.766136e-03           8.395424e-01           0.000000e+00           5.639803e-04   
        1.700000e+00           2.000000e-01           1.150000e+00           3.243187e+01           3.233187e+00           4.732515e+01           0.000000e+00           8.345873e-03           8.433989e-01           0.000000e+00           7.865751e-04   
        1.750000e+00           2.000000e-01           1.150000e+00           3.520466e+01           3.863006e+00           3.961674e+01           0.000000e+00           1.180612e-02           8.132945e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           2.000000e-01           1.150000e+00           3.762802e+01           4.570861e+00           3.442221e+01           0.000000e+00           1.529158e-02           7.864180e-01           0.000000e+00           0.000000e+00   
        1.750000e+00           2.000000e-01           1.200000e+00           3.564294e+01           3.870128e+00           4.128298e+01           0.000000e+00           1.097639e-02           8.164726e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           2.000000e-01           1.200000e+00           3.811794e+01           4.577983e+00           3.611200e+01           0.000000e+00           1.426234e-02           7.946601e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           2.000000e-01           1.200000e+00           4.045396e+01           5.412361e+00           3.166968e+01           0.000000e+00           1.812586e-02           7.685300e-01           0.000000e+00           0.000000e+00   
        1.750000e+00           2.000000e-01           1.250000e+00           3.607220e+01           3.877328e+00           4.296802e+01           0.000000e+00           1.041598e-02           8.215020e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           2.000000e-01           1.250000e+00           3.854036e+01           4.584782e+00           3.780506e+01           0.000000e+00           1.344642e-02           7.974730e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           2.000000e-01           1.250000e+00           4.097678e+01           5.419451e+00           3.330101e+01           0.000000e+00           1.701853e-02           7.766416e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           2.000000e-01           1.250000e+00           4.331267e+01           6.378076e+00           2.963058e+01           0.000000e+00           2.029403e-02           7.505834e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           2.000000e-01           1.300000e+00           3.892730e+01           4.592750e+00           3.939334e+01           0.000000e+00           1.250541e-02           8.029843e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           2.000000e-01           1.300000e+00           4.142080e+01           5.426063e+00           3.485828e+01           0.000000e+00           1.608328e-02           7.774783e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           2.000000e-01           1.300000e+00           4.384928e+01           6.385197e+00           3.117368e+01           0.000000e+00           1.912089e-02           7.575323e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           2.000000e-01           1.300000e+00           4.618299e+01           7.486509e+00           2.802229e+01           0.000000e+00           2.286668e-02           7.376859e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           2.000000e-01           1.350000e+00           3.930073e+01           4.600552e+00           4.092150e+01           0.000000e+00           1.207941e-02           8.057082e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           2.000000e-01           1.350000e+00           4.182116e+01           5.433149e+00           3.633624e+01           0.000000e+00           1.523788e-02           7.842176e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           2.000000e-01           1.350000e+00           4.433401e+01           6.391954e+00           3.260578e+01           0.000000e+00           1.843841e-02           7.616440e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           2.000000e-01           1.350000e+00           4.679436e+01           7.494048e+00           2.944797e+01           0.000000e+00           2.170314e-02           7.430028e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           2.000000e-01           1.350000e+00           4.909525e+01           8.780746e+00           2.647453e+01           0.000000e+00           2.536999e-02           7.223290e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           2.000000e-01           1.400000e+00           3.963581e+01           4.609212e+00           4.240446e+01           0.000000e+00           1.136732e-02           8.095479e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           2.000000e-01           1.400000e+00           4.222190e+01           5.440484e+00           3.773463e+01           0.000000e+00           1.442931e-02           7.864405e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           2.000000e-01           1.400000e+00           4.474547e+01           6.398468e+00           3.399386e+01           0.000000e+00           1.724918e-02           7.680167e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           2.000000e-01           1.400000e+00           4.736086e+01           7.500300e+00           3.076357e+01           0.000000e+00           2.060734e-02           7.463061e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           2.000000e-01           1.400000e+00           4.974994e+01           8.789600e+00           2.780698e+01           0.000000e+00           2.390048e-02           7.288181e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           2.000000e-01           1.400000e+00           5.209395e+01           1.026653e+01           2.520618e+01           0.000000e+00           2.766492e-02           7.094326e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           2.000000e-01           1.450000e+00           4.256333e+01           5.448105e+00           3.913253e+01           0.000000e+00           1.380629e-02           7.904105e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           2.000000e-01           1.450000e+00           4.516004e+01           6.405121e+00           3.530589e+01           0.000000e+00           1.668762e-02           7.716095e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           2.000000e-01           1.450000e+00           4.778342e+01           7.506982e+00           3.201175e+01           0.000000e+00           1.972599e-02           7.506030e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           2.000000e-01           1.450000e+00           5.040321e+01           8.797108e+00           2.900202e+01           0.000000e+00           2.280616e-02           7.336244e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           2.000000e-01           1.450000e+00           5.285226e+01           1.027541e+01           2.642281e+01           0.000000e+00           2.623529e-02           7.136715e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           2.000000e-01           1.450000e+00           5.521015e+01           1.189563e+01           2.506678e+01           0.000000e+00           2.827195e-02           7.030862e-01           0.000000e+00           0.000000e+00   
        1.850000e+00           2.000000e-01           1.500000e+00           4.291566e+01           5.455803e+00           4.046700e+01           0.000000e+00           1.297031e-02           7.952737e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           2.000000e-01           1.500000e+00           4.555484e+01           6.412102e+00           3.657855e+01           0.000000e+00           1.585379e-02           7.750950e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           2.000000e-01           1.500000e+00           4.820270e+01           7.513678e+00           3.324937e+01           0.000000e+00           1.895127e-02           7.542191e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           2.000000e-01           1.500000e+00           5.086228e+01           8.803594e+00           3.023241e+01           0.000000e+00           2.178190e-02           7.360282e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           2.000000e-01           1.500000e+00           5.349518e+01           1.028345e+01           2.757857e+01           0.000000e+00           2.482422e-02           7.172222e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           2.000000e-01           1.500000e+00           5.590603e+01           1.190348e+01           2.596993e+01           0.000000e+00           2.728843e-02           7.058343e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           2.000000e-01           1.500000e+00           5.833967e+01           1.369018e+01           2.457020e+01           0.000000e+00           2.953077e-02           6.962313e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           2.000000e-01           1.550000e+00           4.593593e+01           6.419250e+00           3.781200e+01           0.000000e+00           1.502822e-02           7.771782e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           2.000000e-01           1.550000e+00           4.860994e+01           7.520242e+00           3.444733e+01           0.000000e+00           1.805645e-02           7.604061e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           2.000000e-01           1.550000e+00           5.133873e+01           8.810659e+00           3.137493e+01           0.000000e+00           2.106819e-02           7.415570e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           2.000000e-01           1.550000e+00           5.407710e+01           1.029089e+01           2.868026e+01           0.000000e+00           2.399680e-02           7.235855e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           2.000000e-01           1.550000e+00           5.662838e+01           1.191156e+01           2.691765e+01           0.000000e+00           2.614495e-02           7.093920e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           2.000000e-01           1.550000e+00           5.905649e+01           1.370290e+01           2.585926e+01           0.000000e+00           2.777049e-02           7.013411e-01           0.000000e+00           0.000000e+00   
        1.900000e+00           2.000000e-01           1.600000e+00           4.632914e+01           6.426088e+00           3.900250e+01           0.000000e+00           1.444166e-02           7.793501e-01           0.000000e+00           0.000000e+00   
        1.950000e+00           2.000000e-01           1.600000e+00           4.900737e+01           7.525757e+00           3.562211e+01           0.000000e+00           1.729851e-02           7.634363e-01           0.000000e+00           0.000000e+00   
        2.000000e+00           2.000000e-01           1.600000e+00           5.179321e+01           8.816874e+00           3.248689e+01           0.000000e+00           2.012489e-02           7.441176e-01           0.000000e+00           0.000000e+00   
        2.050000e+00           2.000000e-01           1.600000e+00           5.462488e+01           1.029850e+01           2.972032e+01           0.000000e+00           2.311448e-02           7.274663e-01           0.000000e+00           0.000000e+00   
        2.100000e+00           2.000000e-01           1.600000e+00           5.729311e+01           1.192230e+01           2.789281e+01           0.000000e+00           2.534758e-02           7.133945e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           2.000000e-01           1.600000e+00           5.986222e+01           1.371215e+01           2.694891e+01           0.000000e+00           2.664424e-02           7.057221e-01           0.000000e+00           0.000000e+00   
