              log_Mi              initial_q                     Pi                    M1f                    M2f                     Pf                 CaseBB      merge_fraction_NS    disrupt_fraction_NS      merge_fraction_BH    disrupt_fraction_BH   
        2.400000e+00           1.000000e-01           1.600000e+00           1.758996e+02           1.222535e+01           2.112765e+01           0.000000e+00           6.520522e-02           4.676608e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.600000e+00           1.701356e+02           1.401132e+01           1.823298e+01           0.000000e+00           7.099968e-02           4.504987e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.000000e-01           1.650000e+00           1.470094e+02           7.671036e+00           3.055820e+01           0.000000e+00           4.505077e-02           5.488336e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.000000e-01           1.650000e+00           1.590662e+02           8.994802e+00           2.726757e+01           0.000000e+00           5.163834e-02           5.186914e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           1.650000e+00           1.716589e+02           1.053533e+01           2.435826e+01           0.000000e+00           5.805585e-02           4.894687e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.650000e+00           1.817410e+02           1.223748e+01           2.212971e+01           0.000000e+00           6.333397e-02           4.682877e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.650000e+00           1.829273e+02           1.404129e+01           2.001548e+01           0.000000e+00           6.706303e-02           4.516474e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.650000e+00           1.950101e+02           1.607862e+01           1.980443e+01           0.000000e+00           6.779419e-02           4.424422e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.000000e-01           1.700000e+00           1.423526e+02           7.676082e+00           3.138832e+01           0.000000e+00           4.295089e-02           5.593731e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.000000e-01           1.700000e+00           1.600668e+02           9.000087e+00           2.789963e+01           0.000000e+00           5.087213e-02           5.213077e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           1.700000e+00           1.732837e+02           1.054058e+01           2.496532e+01           0.000000e+00           5.682083e-02           4.909899e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.700000e+00           1.850522e+02           1.224500e+01           2.289982e+01           0.000000e+00           6.172159e-02           4.687029e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.700000e+00           1.912774e+02           1.405804e+01           2.123042e+01           0.000000e+00           6.512045e-02           4.540947e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.700000e+00           1.892799e+02           1.606555e+01           1.902694e+01           0.000000e+00           6.907273e-02           4.400972e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.000000e-01           1.750000e+00           1.417618e+02           7.677378e+00           3.157065e+01           0.000000e+00           4.278134e-02           5.599890e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.000000e-01           1.750000e+00           1.566783e+02           9.004213e+00           2.873297e+01           0.000000e+00           4.870593e-02           5.310381e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           1.750000e+00           1.743911e+02           1.054501e+01           2.558223e+01           0.000000e+00           5.586923e-02           4.942572e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.750000e+00           1.874493e+02           1.225309e+01           2.351636e+01           0.000000e+00           6.060144e-02           4.699044e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.750000e+00           1.970533e+02           1.406795e+01           2.214628e+01           0.000000e+00           6.371685e-02           4.553171e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.750000e+00           1.999875e+02           1.608471e+01           2.050957e+01           0.000000e+00           6.637058e-02           4.436097e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.000000e-01           1.800000e+00           1.353820e+02           7.675510e+00           3.125382e+01           0.000000e+00           4.197864e-02           5.685200e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.000000e-01           1.800000e+00           1.560854e+02           9.007474e+00           2.947583e+01           0.000000e+00           4.733694e-02           5.335701e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           1.800000e+00           1.752531e+02           1.054967e+01           2.616198e+01           0.000000e+00           5.484695e-02           4.975779e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.800000e+00           1.890596e+02           1.225926e+01           2.409645e+01           0.000000e+00           5.967629e-02           4.710901e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.800000e+00           2.009291e+02           1.407787e+01           2.286341e+01           0.000000e+00           6.231973e-02           4.553171e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.800000e+00           2.075937e+02           1.610347e+01           2.156401e+01           0.000000e+00           6.469224e-02           4.464427e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.000000e-01           1.850000e+00           1.341875e+02           7.677269e+00           3.155566e+01           0.000000e+00           4.160384e-02           5.711233e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.000000e-01           1.850000e+00           1.513349e+02           9.007848e+00           2.954836e+01           0.000000e+00           4.660456e-02           5.392217e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           1.850000e+00           1.722887e+02           1.055472e+01           2.693600e+01           0.000000e+00           5.324157e-02           5.026435e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.850000e+00           1.908987e+02           1.226591e+01           2.498224e+01           0.000000e+00           5.810738e-02           4.770620e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.850000e+00           2.037292e+02           1.408322e+01           2.346875e+01           0.000000e+00           6.140145e-02           4.564397e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.850000e+00           2.131998e+02           1.611331e+01           2.231083e+01           0.000000e+00           6.335086e-02           4.464427e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.000000e-01           1.900000e+00           1.485615e+02           9.008683e+00           2.953685e+01           0.000000e+00           4.642120e-02           5.437157e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           1.900000e+00           1.692186e+02           1.055867e+01           2.741748e+01           0.000000e+00           5.179546e-02           5.115716e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.900000e+00           1.886785e+02           1.227351e+01           2.564998e+01           0.000000e+00           5.618392e-02           4.819306e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.900000e+00           2.055689e+02           1.409124e+01           2.400570e+01           0.000000e+00           6.044691e-02           4.590896e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.900000e+00           2.174256e+02           1.612085e+01           2.296519e+01           0.000000e+00           6.216474e-02           4.464427e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.000000e-01           1.950000e+00           1.465804e+02           9.005094e+00           2.896647e+01           0.000000e+00           4.676660e-02           5.433006e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           1.950000e+00           1.658683e+02           1.056191e+01           2.784871e+01           0.000000e+00           5.071782e-02           5.186914e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.950000e+00           1.862341e+02           1.227595e+01           2.604647e+01           0.000000e+00           5.528309e-02           4.889171e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.950000e+00           2.068831e+02           1.409412e+01           2.451396e+01           0.000000e+00           5.962072e-02           4.602497e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.950000e+00           2.205494e+02           1.612322e+01           2.349394e+01           0.000000e+00           6.138692e-02           4.476165e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.000000e-01           2.000000e+00           1.463226e+02           9.002304e+00           2.826113e+01           0.000000e+00           4.798825e-02           5.383172e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           2.000000e+00           1.653815e+02           1.055731e+01           2.723639e+01           0.000000e+00           5.175685e-02           5.133453e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           2.000000e+00           1.841619e+02           1.228010e+01           2.638732e+01           0.000000e+00           5.455462e-02           4.930626e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           2.000000e+00           2.076601e+02           1.410003e+01           2.494350e+01           0.000000e+00           5.868653e-02           4.676608e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.000000e+00           2.228036e+02           1.613127e+01           2.393293e+01           0.000000e+00           6.073370e-02           4.482092e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           2.050000e+00           1.600611e+02           1.056009e+01           2.763970e+01           0.000000e+00           5.039288e-02           5.207940e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           2.050000e+00           1.821829e+02           1.227890e+01           2.638606e+01           0.000000e+00           5.427712e-02           4.939128e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           2.050000e+00           2.041990e+02           1.410802e+01           2.555183e+01           0.000000e+00           5.706013e-02           4.710901e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.050000e+00           2.240130e+02           1.613277e+01           2.434886e+01           0.000000e+00           6.003152e-02           4.498968e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           2.100000e+00           1.566598e+02           1.055867e+01           2.735271e+01           0.000000e+00           5.052857e-02           5.225185e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           2.100000e+00           1.773957e+02           1.228298e+01           2.669224e+01           0.000000e+00           5.347028e-02           5.003298e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           2.100000e+00           2.005253e+02           1.411187e+01           2.599777e+01           0.000000e+00           5.607658e-02           4.780452e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.100000e+00           2.247407e+02           1.614217e+01           2.476207e+01           0.000000e+00           5.935544e-02           4.528652e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           2.150000e+00           1.756919e+02           1.228443e+01           2.681298e+01           0.000000e+00           5.288623e-02           5.022494e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           2.150000e+00           1.972211e+02           1.411345e+01           2.627395e+01           0.000000e+00           5.492993e-02           4.816196e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.150000e+00           2.203559e+02           1.614290e+01           2.542319e+01           0.000000e+00           5.795013e-02           4.587230e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           2.200000e+00           1.748452e+02           1.228260e+01           2.657239e+01           0.000000e+00           5.314149e-02           5.010893e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           2.200000e+00           1.955095e+02           1.411668e+01           2.635602e+01           0.000000e+00           5.477098e-02           4.854922e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.200000e+00           2.189993e+02           1.614540e+01           2.564421e+01           0.000000e+00           5.718645e-02           4.618201e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           2.250000e+00           1.756878e+02           1.228288e+01           2.653773e+01           0.000000e+00           5.343391e-02           5.003298e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           2.250000e+00           1.951062e+02           1.411518e+01           2.644461e+01           0.000000e+00           5.467124e-02           4.867170e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.250000e+00           2.163030e+02           1.615489e+01           2.597851e+01           0.000000e+00           5.623107e-02           4.683395e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           2.300000e+00           1.925758e+02           1.411894e+01           2.666095e+01           0.000000e+00           5.398090e-02           4.903626e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.300000e+00           2.145397e+02           1.615595e+01           2.616640e+01           0.000000e+00           5.564569e-02           4.704974e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           2.350000e+00           1.884172e+02           1.412209e+01           2.694566e+01           0.000000e+00           5.324134e-02           4.951376e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.350000e+00           2.121922e+02           1.615829e+01           2.630208e+01           0.000000e+00           5.542760e-02           4.710901e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.400000e+00           2.100784e+02           1.615317e+01           2.648066e+01           0.000000e+00           5.497143e-02           4.752818e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.450000e+00           2.087393e+02           1.616299e+01           2.699308e+01           0.000000e+00           5.406481e-02           4.799500e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           2.500000e+00           2.076919e+02           1.616786e+01           2.731717e+01           0.000000e+00           5.360190e-02           4.820666e-01           0.000000e+00           0.000000e+00   
        1.650000e+00           1.500000e-01           8.000000e-01           4.173498e+01           1.790546e+00           4.986615e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.700000e+00           1.500000e-01           8.500000e-01           4.646047e+01           2.080574e+00           4.820095e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           8.500000e-01           5.175125e+01           2.594264e+00           3.595385e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           9.000000e-01           5.172514e+01           2.602163e+00           3.745886e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.800000e+00           1.500000e-01           9.000000e-01           5.752304e+01           3.051139e+00           3.344929e+01           0.000000e+00           2.343861e-02           7.135991e-01           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           9.500000e-01           5.164929e+01           2.609308e+00           3.878985e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.800000e+00           1.500000e-01           9.500000e-01           5.755747e+01           3.059092e+00           3.473909e+01           0.000000e+00           2.198051e-02           7.219547e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           1.500000e-01           1.000000e+00           5.753305e+01           3.067629e+00           3.619481e+01           0.000000e+00           2.085058e-02           7.278050e-01           0.000000e+00           0.000000e+00   
        1.800000e+00           1.500000e-01           1.050000e+00           5.721654e+01           3.075438e+00           3.758266e+01           0.000000e+00           1.992418e-02           7.359074e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.200000e+00           1.365880e+02           1.488753e+01           1.304051e+01           0.000000e+00           8.525704e-02           4.401938e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.250000e+00           1.368041e+02           1.302049e+01           1.445077e+01           0.000000e+00           8.120409e-02           4.505367e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.250000e+00           1.386082e+02           1.490572e+01           1.330564e+01           0.000000e+00           8.439812e-02           4.401938e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.300000e+00           1.407166e+02           1.303974e+01           1.513605e+01           0.000000e+00           7.908580e-02           4.540443e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.300000e+00           1.458730e+02           1.493052e+01           1.422896e+01           0.000000e+00           8.193869e-02           4.413885e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.300000e+00           1.475647e+02           1.700823e+01           1.321276e+01           0.000000e+00           8.427229e-02           4.347620e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.350000e+00           1.430039e+02           1.305373e+01           1.565635e+01           0.000000e+00           7.746616e-02           4.570870e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.350000e+00           1.510595e+02           1.494519e+01           1.493041e+01           0.000000e+00           7.988207e-02           4.420044e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.350000e+00           1.555994e+02           1.709579e+01           1.403445e+01           0.000000e+00           8.191270e-02           4.347620e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.350000e+00           1.569213e+02           1.941581e+01           1.307570e+01           0.000000e+00           8.387954e-02           4.262075e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.400000e+00           1.446836e+02           1.306931e+01           1.610834e+01           0.000000e+00           7.605970e-02           4.580163e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.400000e+00           1.548279e+02           1.495951e+01           1.547012e+01           0.000000e+00           7.814786e-02           4.436716e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.400000e+00           1.615741e+02           1.712263e+01           1.473432e+01           0.000000e+00           8.005216e-02           4.347620e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.400000e+00           1.659000e+02           1.950992e+01           1.398513e+01           0.000000e+00           8.132935e-02           4.249446e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           1.450000e+00           1.341329e+02           1.133925e+01           1.753314e+01           0.000000e+00           6.988242e-02           4.820666e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.450000e+00           1.459342e+02           1.308333e+01           1.654182e+01           0.000000e+00           7.444845e-02           4.601569e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.450000e+00           1.572193e+02           1.497142e+01           1.594321e+01           0.000000e+00           7.664244e-02           4.477351e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.450000e+00           1.662406e+02           1.713252e+01           1.532032e+01           0.000000e+00           7.832874e-02           4.359799e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.450000e+00           1.725116e+02           1.958325e+01           1.462919e+01           0.000000e+00           7.984788e-02           4.249446e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.450000e+00           1.766733e+02           2.242420e+01           1.361171e+01           0.000000e+00           8.137747e-02           4.157914e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           1.500000e+00           1.350400e+02           1.134709e+01           1.794466e+01           0.000000e+00           6.872926e-02           4.837431e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.500000e+00           1.475100e+02           1.310356e+01           1.710740e+01           0.000000e+00           7.228398e-02           4.649547e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.500000e+00           1.590049e+02           1.498840e+01           1.636333e+01           0.000000e+00           7.529172e-02           4.482030e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.500000e+00           1.698740e+02           1.715008e+01           1.579905e+01           0.000000e+00           7.711695e-02           4.359799e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.500000e+00           1.778376e+02           1.961175e+01           1.520016e+01           0.000000e+00           7.826242e-02           4.249446e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.500000e+00           1.840916e+02           2.249903e+01           1.432141e+01           0.000000e+00           7.953557e-02           4.155688e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.500000e+00           1.877896e+02           2.584869e+01           1.302403e+01           0.000000e+00           8.199993e-02           4.052111e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           1.550000e+00           1.361502e+02           1.135388e+01           1.833167e+01           0.000000e+00           6.774028e-02           4.867170e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.550000e+00           1.484439e+02           1.311293e+01           1.748408e+01           0.000000e+00           7.109140e-02           4.682738e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.550000e+00           1.604495e+02           1.500091e+01           1.677077e+01           0.000000e+00           7.389488e-02           4.499061e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.550000e+00           1.724262e+02           1.716014e+01           1.623537e+01           0.000000e+00           7.551193e-02           4.378043e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.550000e+00           1.822452e+02           1.962786e+01           1.570136e+01           0.000000e+00           7.698060e-02           4.254782e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.550000e+00           1.897571e+02           2.254069e+01           1.489627e+01           0.000000e+00           7.806252e-02           4.167659e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.550000e+00           1.962077e+02           2.592658e+01           1.381272e+01           0.000000e+00           7.973225e-02           4.058270e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           1.600000e+00           1.375005e+02           1.136017e+01           1.873921e+01           0.000000e+00           6.705455e-02           4.890336e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.600000e+00           1.494772e+02           1.311938e+01           1.784663e+01           0.000000e+00           7.004712e-02           4.699838e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.600000e+00           1.617143e+02           1.501476e+01           1.714880e+01           0.000000e+00           7.281736e-02           4.505367e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.600000e+00           1.744083e+02           1.716506e+01           1.666150e+01           0.000000e+00           7.438368e-02           4.383717e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.600000e+00           1.858556e+02           1.964115e+01           1.614528e+01           0.000000e+00           7.586865e-02           4.267007e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.600000e+00           1.946972e+02           2.255996e+01           1.542263e+01           0.000000e+00           7.689424e-02           4.167659e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.500000e-01           1.600000e+00           2.026836e+02           2.596768e+01           1.446649e+01           0.000000e+00           7.819069e-02           4.064197e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           1.650000e+00           1.374578e+02           1.136827e+01           1.929694e+01           0.000000e+00           6.551372e-02           4.929338e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.650000e+00           1.503043e+02           1.312521e+01           1.805080e+01           0.000000e+00           6.954113e-02           4.701706e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.650000e+00           1.628247e+02           1.502749e+01           1.752162e+01           0.000000e+00           7.160093e-02           4.546537e-01           0.000000e+00           0.000000e+00   
