              log_Mi              initial_q                     Pi                    M1f                    M2f                     Pf                 CaseBB      merge_fraction_NS    disrupt_fraction_NS      merge_fraction_BH    disrupt_fraction_BH   
        2.100000e+00           1.000000e-01           2.400000e+00           3.470260e+01           4.618844e+00           2.288069e+02           0.000000e+00           4.623097e-04           9.587495e-01           0.000000e+00           4.908199e-02   
        2.150000e+00           1.000000e-01           2.400000e+00           3.540660e+01           5.439064e+00           2.004954e+02           0.000000e+00           6.332409e-04           9.526627e-01           0.000000e+00           3.810528e-02   
        2.150000e+00           1.000000e-01           2.450000e+00           3.575272e+01           5.440870e+00           2.091145e+02           0.000000e+00           5.317284e-04           9.536114e-01           0.000000e+00           4.044610e-02   
        2.200000e+00           1.000000e-01           2.450000e+00           3.636754e+01           6.382362e+00           1.846392e+02           0.000000e+00           6.874598e-04           9.480044e-01           0.000000e+00           3.077081e-02   
        2.150000e+00           1.000000e-01           2.500000e+00           3.594948e+01           5.442130e+00           2.179362e+02           0.000000e+00           5.576381e-04           9.550929e-01           0.000000e+00           4.296355e-02   
        2.200000e+00           1.000000e-01           2.500000e+00           3.678076e+01           6.383862e+00           1.933192e+02           0.000000e+00           6.509505e-04           9.496222e-01           0.000000e+00           3.397555e-02   
        2.150000e+00           1.000000e-01           2.550000e+00           3.628606e+01           5.443312e+00           2.252473e+02           0.000000e+00           5.190075e-04           9.563900e-01           0.000000e+00           4.370595e-02   
        2.200000e+00           1.000000e-01           2.550000e+00           3.703848e+01           6.385405e+00           2.021230e+02           0.000000e+00           6.109398e-04           9.512666e-01           0.000000e+00           3.461182e-02   
        2.200000e+00           1.000000e-01           2.600000e+00           3.727089e+01           6.387210e+00           2.104045e+02           0.000000e+00           5.918871e-04           9.526627e-01           0.000000e+00           3.736459e-02   
        2.200000e+00           1.000000e-01           2.650000e+00           3.755939e+01           6.389159e+00           2.178408e+02           0.000000e+00           5.264650e-04           9.534611e-01           0.000000e+00           3.987864e-02   
        2.200000e+00           1.000000e-01           2.700000e+00           3.788732e+01           6.390015e+00           2.246538e+02           0.000000e+00           4.591731e-04           9.545188e-01           0.000000e+00           4.106200e-02   
        2.400000e+00           1.000000e-01           2.700000e+00           3.965066e+01           1.172423e+01           1.285154e+02           0.000000e+00           1.456021e-03           9.257226e-01           0.000000e+00           1.106069e-02   
        2.200000e+00           1.000000e-01           2.750000e+00           3.809886e+01           6.391390e+00           2.316198e+02           0.000000e+00           4.517156e-04           9.562763e-01           0.000000e+00           4.254842e-02   
        2.400000e+00           1.000000e-01           2.750000e+00           3.987706e+01           1.172556e+01           1.327624e+02           0.000000e+00           1.311564e-03           9.270894e-01           0.000000e+00           1.161870e-02   
        2.450000e+00           1.000000e-01           2.750000e+00           4.101397e+01           1.361410e+01           1.260737e+02           0.000000e+00           1.573217e-03           9.233616e-01           0.000000e+00           9.043971e-03   
        2.450000e+00           1.000000e-01           2.800000e+00           4.151962e+01           1.358523e+01           1.365138e+02           0.000000e+00           1.283389e-03           9.283142e-01           0.000000e+00           1.106069e-02   
        2.400000e+00           1.000000e-01           2.850000e+00           4.027937e+01           1.172726e+01           1.385130e+02           0.000000e+00           1.269038e-03           9.275759e-01           0.000000e+00           1.266521e-02   
        2.450000e+00           1.000000e-01           2.850000e+00           4.192550e+01           1.357694e+01           1.453736e+02           0.000000e+00           1.173192e-03           9.296509e-01           0.000000e+00           1.205630e-02   
        2.500000e+00           1.000000e-01           2.850000e+00           4.259387e+01           1.569369e+01           1.264286e+02           0.000000e+00           1.516385e-03           9.231857e-01           0.000000e+00           7.775279e-03   
        2.400000e+00           1.000000e-01           2.900000e+00           4.073283e+01           1.173773e+01           1.483849e+02           0.000000e+00           1.112650e-03           9.342494e-01           0.000000e+00           1.495515e-02   
        2.450000e+00           1.000000e-01           2.900000e+00           4.231060e+01           1.357450e+01           1.532004e+02           0.000000e+00           1.087078e-03           9.348010e-01           0.000000e+00           1.407906e-02   
        2.500000e+00           1.000000e-01           2.900000e+00           4.298123e+01           1.580134e+01           1.327769e+02           0.000000e+00           1.469045e-03           9.250543e-01           0.000000e+00           8.968248e-03   
        2.350000e+00           1.000000e-01           2.950000e+00           3.885402e+01           1.012632e+01           1.390198e+02           0.000000e+00           1.248152e-03           9.287494e-01           0.000000e+00           1.495515e-02   
        2.400000e+00           1.000000e-01           2.950000e+00           4.082339e+01           1.172116e+01           1.512291e+02           0.000000e+00           1.146591e-03           9.346602e-01           0.000000e+00           1.506837e-02   
        2.450000e+00           1.000000e-01           2.950000e+00           4.264433e+01           1.363005e+01           1.582341e+02           0.000000e+00           1.057246e-03           9.352118e-01           0.000000e+00           1.495515e-02   
        2.500000e+00           1.000000e-01           2.950000e+00           4.336618e+01           1.571825e+01           1.420996e+02           0.000000e+00           1.276374e-03           9.287200e-01           0.000000e+00           1.064557e-02   
        2.250000e+00           1.000000e-01           3.000000e+00           3.572225e+01           7.453661e+00           1.390147e+02           0.000000e+00           1.181611e-03           9.337676e-01           0.000000e+00           1.851143e-02   
        2.300000e+00           1.000000e-01           3.000000e+00           3.688028e+01           8.701569e+00           1.314860e+02           0.000000e+00           1.373351e-03           9.284250e-01           0.000000e+00           1.495515e-02   
        2.350000e+00           1.000000e-01           3.000000e+00           3.895253e+01           1.013787e+01           1.404534e+02           0.000000e+00           1.187745e-03           9.291811e-01           0.000000e+00           1.495515e-02   
        2.400000e+00           1.000000e-01           3.000000e+00           4.094740e+01           1.171427e+01           1.530363e+02           0.000000e+00           1.084736e-03           9.352118e-01           0.000000e+00           1.539276e-02   
        2.500000e+00           1.000000e-01           3.000000e+00           4.366293e+01           1.567168e+01           1.502915e+02           0.000000e+00           1.111238e-03           9.309324e-01           0.000000e+00           1.194308e-02   
        1.700000e+00           1.500000e-01           1.300000e+00           2.091290e+01           2.057161e+00           1.243113e+02           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           1.350000e+00           2.204084e+01           2.504387e+00           1.055296e+02           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           1.400000e+00           2.256823e+01           2.508540e+00           1.142085e+02           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.800000e+00           1.500000e-01           1.400000e+00           2.317845e+01           2.965127e+00           9.691163e+01           0.000000e+00           1.539278e-03           9.343584e-01           0.000000e+00           2.302985e-02   
        1.800000e+00           1.500000e-01           1.450000e+00           2.371188e+01           2.969757e+00           1.051000e+02           0.000000e+00           1.371986e-03           9.371537e-01           0.000000e+00           2.528063e-02   
        1.850000e+00           1.500000e-01           1.450000e+00           2.433422e+01           3.557888e+00           8.561932e+01           0.000000e+00           2.013905e-03           9.242469e-01           0.000000e+00           1.539276e-02   
        1.800000e+00           1.500000e-01           1.500000e+00           2.413612e+01           2.973383e+00           1.122967e+02           0.000000e+00           1.241457e-03           9.408559e-01           0.000000e+00           2.828293e-02   
        1.850000e+00           1.500000e-01           1.500000e+00           2.486194e+01           3.564188e+00           9.295705e+01           0.000000e+00           1.911454e-03           9.277837e-01           0.000000e+00           1.851143e-02   
        1.900000e+00           1.500000e-01           1.500000e+00           2.548072e+01           4.213535e+00           7.840650e+01           0.000000e+00           2.505329e-03           9.170917e-01           0.000000e+00           1.106069e-02   
        1.800000e+00           1.500000e-01           1.550000e+00           2.458402e+01           2.976157e+00           1.184716e+02           0.000000e+00           1.219197e-03           9.426527e-01           0.000000e+00           2.946496e-02   
        1.850000e+00           1.500000e-01           1.550000e+00           2.533280e+01           3.567640e+00           9.935808e+01           0.000000e+00           1.647356e-03           9.312340e-01           0.000000e+00           2.004503e-02   
        1.900000e+00           1.500000e-01           1.550000e+00           2.605650e+01           4.218485e+00           8.525925e+01           0.000000e+00           2.260903e-03           9.185417e-01           0.000000e+00           1.266521e-02   
        1.950000e+00           1.500000e-01           1.550000e+00           2.659337e+01           4.980100e+00           7.149362e+01           0.000000e+00           3.139882e-03           9.057157e-01           0.000000e+00           7.624981e-03   
        1.850000e+00           1.500000e-01           1.600000e+00           2.570175e+01           3.569005e+00           1.054729e+02           0.000000e+00           1.432016e-03           9.338892e-01           0.000000e+00           2.138497e-02   
        1.900000e+00           1.500000e-01           1.600000e+00           2.650425e+01           4.222236e+00           9.134456e+01           0.000000e+00           1.957155e-03           9.245982e-01           0.000000e+00           1.495515e-02   
        1.950000e+00           1.500000e-01           1.600000e+00           2.721632e+01           4.985349e+00           7.792532e+01           0.000000e+00           2.860186e-03           9.111615e-01           0.000000e+00           8.968248e-03   
        1.850000e+00           1.500000e-01           1.650000e+00           2.605509e+01           3.573560e+00           1.107384e+02           0.000000e+00           1.350795e-03           9.352648e-01           0.000000e+00           2.342996e-02   
        1.900000e+00           1.500000e-01           1.650000e+00           2.697037e+01           4.225611e+00           9.662965e+01           0.000000e+00           1.765052e-03           9.260148e-01           0.000000e+00           1.618078e-02   
        1.950000e+00           1.500000e-01           1.650000e+00           2.767421e+01           4.989410e+00           8.361536e+01           0.000000e+00           2.495980e-03           9.154231e-01           0.000000e+00           1.106069e-02   
        2.000000e+00           1.500000e-01           1.650000e+00           2.835668e+01           5.868866e+00           7.259256e+01           0.000000e+00           3.367552e-03           9.042562e-01           0.000000e+00           6.441615e-03   
        1.900000e+00           1.500000e-01           1.700000e+00           2.727180e+01           4.227973e+00           1.019671e+02           0.000000e+00           1.720637e-03           9.281700e-01           0.000000e+00           1.839820e-02   
        1.950000e+00           1.500000e-01           1.700000e+00           2.808607e+01           4.993060e+00           8.874011e+01           0.000000e+00           2.285010e-03           9.181709e-01           0.000000e+00           1.194308e-02   
        2.000000e+00           1.500000e-01           1.700000e+00           2.895336e+01           5.872838e+00           7.774172e+01           0.000000e+00           2.941455e-03           9.061581e-01           0.000000e+00           7.624981e-03   
        2.050000e+00           1.500000e-01           1.700000e+00           2.963647e+01           6.877955e+00           6.764259e+01           0.000000e+00           3.765842e-03           8.962362e-01           0.000000e+00           4.301964e-03   
        1.900000e+00           1.500000e-01           1.750000e+00           2.759387e+01           4.231001e+00           1.067882e+02           0.000000e+00           1.549930e-03           9.317394e-01           0.000000e+00           1.924034e-02   
        1.950000e+00           1.500000e-01           1.750000e+00           2.845629e+01           4.996020e+00           9.352457e+01           0.000000e+00           2.117999e-03           9.196289e-01           0.000000e+00           1.266521e-02   
        2.050000e+00           1.500000e-01           1.750000e+00           3.004228e+01           6.882505e+00           7.286085e+01           0.000000e+00           3.331213e-03           9.010492e-01           0.000000e+00           5.490952e-03   
        1.900000e+00           1.500000e-01           1.800000e+00           2.797066e+01           4.232594e+00           1.104569e+02           0.000000e+00           1.428710e-03           9.326583e-01           0.000000e+00           2.004503e-02   
        1.950000e+00           1.500000e-01           1.800000e+00           2.884117e+01           4.998783e+00           9.793313e+01           0.000000e+00           1.851327e-03           9.244479e-01           0.000000e+00           1.407906e-02   
        2.000000e+00           1.500000e-01           1.800000e+00           2.966139e+01           5.880276e+00           8.723512e+01           0.000000e+00           2.430583e-03           9.143184e-01           0.000000e+00           9.043971e-03   
        2.050000e+00           1.500000e-01           1.800000e+00           3.048177e+01           6.886608e+00           7.741304e+01           0.000000e+00           3.004282e-03           9.039001e-01           0.000000e+00           5.898794e-03   
        2.100000e+00           1.500000e-01           1.800000e+00           3.121934e+01           8.042420e+00           6.827144e+01           0.000000e+00           3.852625e-03           8.935134e-01           0.000000e+00           3.437340e-03   
        1.950000e+00           1.500000e-01           1.850000e+00           2.908784e+01           5.001148e+00           1.024629e+02           0.000000e+00           1.691663e-03           9.261384e-01           0.000000e+00           1.506837e-02   
        2.000000e+00           1.500000e-01           1.850000e+00           2.999466e+01           5.883183e+00           9.151202e+01           0.000000e+00           2.337314e-03           9.176844e-01           0.000000e+00           1.106069e-02   
        2.050000e+00           1.500000e-01           1.850000e+00           3.087561e+01           6.889380e+00           8.163134e+01           0.000000e+00           2.761910e-03           9.068648e-01           0.000000e+00           6.846789e-03   
        2.100000e+00           1.500000e-01           1.850000e+00           3.163013e+01           8.045993e+00           7.236326e+01           0.000000e+00           3.540369e-03           8.975029e-01           0.000000e+00           4.301964e-03   
        1.950000e+00           1.500000e-01           1.900000e+00           2.937318e+01           5.003149e+00           1.066290e+02           0.000000e+00           1.769363e-03           9.276304e-01           0.000000e+00           1.618078e-02   
        2.000000e+00           1.500000e-01           1.900000e+00           3.029099e+01           5.885697e+00           9.567506e+01           0.000000e+00           2.189859e-03           9.187798e-01           0.000000e+00           1.154297e-02   
        2.050000e+00           1.500000e-01           1.900000e+00           3.119983e+01           6.892482e+00           8.567512e+01           0.000000e+00           2.708507e-03           9.105054e-01           0.000000e+00           7.624981e-03   
        2.100000e+00           1.500000e-01           1.900000e+00           3.200827e+01           8.052244e+00           7.636065e+01           0.000000e+00           3.201744e-03           9.010492e-01           0.000000e+00           4.638215e-03   
        2.150000e+00           1.500000e-01           1.900000e+00           3.282188e+01           9.367421e+00           6.827317e+01           0.000000e+00           3.809209e-03           8.906355e-01           0.000000e+00           2.802616e-03   
        2.000000e+00           1.500000e-01           1.950000e+00           3.059361e+01           5.887990e+00           9.962359e+01           0.000000e+00           2.023736e-03           9.194421e-01           0.000000e+00           1.205630e-02   
        2.050000e+00           1.500000e-01           1.950000e+00           3.149429e+01           6.895804e+00           8.952423e+01           0.000000e+00           2.439471e-03           9.133639e-01           0.000000e+00           8.743514e-03   
        2.100000e+00           1.500000e-01           1.950000e+00           3.249828e+01           8.057377e+00           8.030856e+01           0.000000e+00           3.026067e-03           9.022780e-01           0.000000e+00           5.490952e-03   
        2.150000e+00           1.500000e-01           1.950000e+00           3.321781e+01           9.374134e+00           7.222306e+01           0.000000e+00           3.524366e-03           8.946070e-01           0.000000e+00           3.287042e-03   
        2.000000e+00           1.500000e-01           2.000000e+00           3.089811e+01           5.889664e+00           1.028754e+02           0.000000e+00           1.797616e-03           9.241874e-01           0.000000e+00           1.359875e-02   
        2.050000e+00           1.500000e-01           2.000000e+00           3.182953e+01           6.897846e+00           9.315316e+01           0.000000e+00           2.353112e-03           9.155200e-01           0.000000e+00           9.043971e-03   
        2.100000e+00           1.500000e-01           2.000000e+00           3.279477e+01           8.063075e+00           8.343711e+01           0.000000e+00           2.729067e-03           9.054810e-01           0.000000e+00           5.898794e-03   
        2.150000e+00           1.500000e-01           2.000000e+00           3.359946e+01           9.387364e+00           7.571770e+01           0.000000e+00           3.217652e-03           8.972029e-01           0.000000e+00           3.823647e-03   
        2.200000e+00           1.500000e-01           2.000000e+00           3.434336e+01           1.086948e+01           6.860986e+01           0.000000e+00           3.884986e-03           8.882792e-01           0.000000e+00           2.224001e-03   
        2.000000e+00           1.500000e-01           2.050000e+00           3.109922e+01           5.891787e+00           1.067389e+02           0.000000e+00           1.659842e-03           9.257676e-01           0.000000e+00           1.407906e-02   
        2.050000e+00           1.500000e-01           2.050000e+00           3.219311e+01           6.899974e+00           9.655347e+01           0.000000e+00           2.105423e-03           9.169265e-01           0.000000e+00           1.013925e-02   
        2.100000e+00           1.500000e-01           2.050000e+00           3.300084e+01           8.065903e+00           8.702585e+01           0.000000e+00           2.594913e-03           9.078747e-01           0.000000e+00           6.479549e-03   
        2.150000e+00           1.500000e-01           2.050000e+00           3.390406e+01           9.395375e+00           7.913357e+01           0.000000e+00           3.179392e-03           9.000853e-01           0.000000e+00           4.301964e-03   
        2.200000e+00           1.500000e-01           2.050000e+00           3.473478e+01           1.087648e+01           7.216339e+01           0.000000e+00           3.516165e-03           8.928618e-01           0.000000e+00           2.446596e-03   
        2.250000e+00           1.500000e-01           2.050000e+00           3.563514e+01           1.261688e+01           6.647558e+01           0.000000e+00           4.154055e-03           8.836297e-01           0.000000e+00           1.449293e-03   
        2.050000e+00           1.500000e-01           2.100000e+00           3.230303e+01           6.902080e+00           1.003965e+02           0.000000e+00           2.085701e-03           9.183690e-01           0.000000e+00           1.106069e-02   
        2.100000e+00           1.500000e-01           2.100000e+00           3.327133e+01           8.068494e+00           9.036453e+01           0.000000e+00           2.462013e-03           9.109013e-01           0.000000e+00           7.624981e-03   
        2.150000e+00           1.500000e-01           2.100000e+00           3.419044e+01           9.399253e+00           8.246984e+01           0.000000e+00           3.039696e-03           9.033966e-01           0.000000e+00           4.638215e-03   
        2.200000e+00           1.500000e-01           2.100000e+00           3.508391e+01           1.088645e+01           7.539789e+01           0.000000e+00           3.441663e-03           8.955519e-01           0.000000e+00           2.916273e-03   
        2.250000e+00           1.500000e-01           2.100000e+00           3.598999e+01           1.265281e+01           6.920157e+01           0.000000e+00           3.887840e-03           8.884358e-01           0.000000e+00           1.712816e-03   
        2.050000e+00           1.500000e-01           2.150000e+00           3.256517e+01           6.903732e+00           1.038199e+02           0.000000e+00           1.868818e-03           9.187798e-01           0.000000e+00           1.154297e-02   
        2.100000e+00           1.500000e-01           2.150000e+00           3.350462e+01           8.070900e+00           9.370783e+01           0.000000e+00           2.297392e-03           9.131811e-01           0.000000e+00           7.775279e-03   
        2.150000e+00           1.500000e-01           2.150000e+00           3.448495e+01           9.407269e+00           8.559722e+01           0.000000e+00           2.808271e-03           9.046034e-01           0.000000e+00           5.490952e-03   
        2.200000e+00           1.500000e-01           2.150000e+00           3.540835e+01           1.090084e+01           7.870078e+01           0.000000e+00           3.090767e-03           8.984277e-01           0.000000e+00           3.287042e-03   
        2.250000e+00           1.500000e-01           2.150000e+00           3.640406e+01           1.261351e+01           7.242193e+01           0.000000e+00           3.706561e-03           8.905003e-01           0.000000e+00           2.224001e-03   
        2.300000e+00           1.500000e-01           2.150000e+00           3.729496e+01           1.467531e+01           6.550876e+01           0.000000e+00           4.266773e-03           8.815666e-01           0.000000e+00           1.044119e-03   
        2.050000e+00           1.500000e-01           2.200000e+00           3.289489e+01           6.905444e+00           1.069193e+02           0.000000e+00           1.853120e-03           9.215327e-01           0.000000e+00           1.194308e-02   
        2.100000e+00           1.500000e-01           2.200000e+00           3.373573e+01           8.073318e+00           9.701487e+01           0.000000e+00           2.092163e-03           9.151092e-01           0.000000e+00           8.743514e-03   
        2.150000e+00           1.500000e-01           2.200000e+00           3.472885e+01           9.411404e+00           8.882428e+01           0.000000e+00           2.626516e-03           9.071737e-01           0.000000e+00           5.898794e-03   
        2.200000e+00           1.500000e-01           2.200000e+00           3.569849e+01           1.091152e+01           8.167345e+01           0.000000e+00           3.080452e-03           9.007245e-01           0.000000e+00           3.823647e-03   
        2.250000e+00           1.500000e-01           2.200000e+00           3.663709e+01           1.262158e+01           7.572822e+01           0.000000e+00           3.330410e-03           8.939363e-01           0.000000e+00           2.224001e-03   
        2.300000e+00           1.500000e-01           2.200000e+00           3.760891e+01           1.466833e+01           6.874557e+01           0.000000e+00           3.994935e-03           8.852400e-01           0.000000e+00           1.044119e-03   
        2.050000e+00           1.500000e-01           2.250000e+00           3.299447e+01           6.906421e+00           1.098254e+02           0.000000e+00           1.727524e-03           9.254029e-01           0.000000e+00           1.266521e-02   
        2.100000e+00           1.500000e-01           2.250000e+00           3.410213e+01           8.070653e+00           1.001516e+02           0.000000e+00           2.110345e-03           9.159624e-01           0.000000e+00           8.968248e-03   
        2.150000e+00           1.500000e-01           2.250000e+00           3.498980e+01           9.410947e+00           9.192241e+01           0.000000e+00           2.505776e-03           9.096163e-01           0.000000e+00           6.441615e-03   
        2.200000e+00           1.500000e-01           2.250000e+00           3.594070e+01           1.089115e+01           8.499435e+01           0.000000e+00           2.781888e-03           9.032083e-01           0.000000e+00           4.301964e-03   
        2.250000e+00           1.500000e-01           2.250000e+00           3.675132e+01           1.265596e+01           7.645571e+01           0.000000e+00           3.297083e-03           8.946382e-01           0.000000e+00           2.446596e-03   
        2.300000e+00           1.500000e-01           2.250000e+00           3.789201e+01           1.469087e+01           7.155700e+01           0.000000e+00           3.713615e-03           8.882800e-01           0.000000e+00           1.449293e-03   
        2.350000e+00           1.500000e-01           2.250000e+00           3.871168e+01           1.695196e+01           6.520373e+01           0.000000e+00           4.180425e-03           8.807725e-01           0.000000e+00           7.865751e-04   
        2.100000e+00           1.500000e-01           2.300000e+00           3.418221e+01           8.076872e+00           1.033870e+02           0.000000e+00           2.006995e-03           9.181065e-01           0.000000e+00           1.013925e-02   
        2.150000e+00           1.500000e-01           2.300000e+00           3.515753e+01           9.415045e+00           9.484648e+01           0.000000e+00           2.362770e-03           9.113771e-01           0.000000e+00           6.846789e-03   
        2.200000e+00           1.500000e-01           2.300000e+00           3.616324e+01           1.093483e+01           8.699159e+01           0.000000e+00           2.696552e-03           9.033966e-01           0.000000e+00           4.339898e-03   
        2.250000e+00           1.500000e-01           2.300000e+00           3.690153e+01           1.262183e+01           7.897749e+01           0.000000e+00           3.163753e-03           8.971482e-01           0.000000e+00           2.840550e-03   
        2.300000e+00           1.500000e-01           2.300000e+00           3.817169e+01           1.466756e+01           7.456735e+01           0.000000e+00           3.484054e-03           8.912827e-01           0.000000e+00           1.712816e-03   
        2.350000e+00           1.500000e-01           2.300000e+00           3.911241e+01           1.685018e+01           6.889325e+01           0.000000e+00           4.059745e-03           8.838560e-01           0.000000e+00           7.865751e-04   
        2.100000e+00           1.500000e-01           2.350000e+00           3.449993e+01           8.077872e+00           1.062243e+02           0.000000e+00           2.013457e-03           9.182933e-01           0.000000e+00           1.049527e-02   
        2.150000e+00           1.500000e-01           2.350000e+00           3.539260e+01           9.416519e+00           9.787901e+01           0.000000e+00           2.149942e-03           9.142655e-01           0.000000e+00           7.624981e-03   
