              log_Mi              initial_q                     Pi                    M1f                    M2f                     Pf                 CaseBB      merge_fraction_NS    disrupt_fraction_NS      merge_fraction_BH    disrupt_fraction_BH   
        2.400000e+00           1.000000e-01           1.300000e+00           2.109499e+02           1.223887e+01           1.664987e+01           0.000000e+00           8.045485e-02           3.948512e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.300000e+00           2.375344e+02           1.402584e+01           1.597591e+01           0.000000e+00           8.195298e-02           3.690026e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.300000e+00           2.647856e+02           1.598489e+01           1.486046e+01           0.000000e+00           8.549364e-02           3.435105e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.000000e-01           1.350000e+00           1.855607e+02           1.055602e+01           1.749871e+01           0.000000e+00           7.732197e-02           4.221346e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.350000e+00           2.092478e+02           1.223607e+01           1.649304e+01           0.000000e+00           8.083431e-02           3.948512e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.350000e+00           2.351712e+02           1.403547e+01           1.608727e+01           0.000000e+00           8.140551e-02           3.734690e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.350000e+00           2.602874e+02           1.599070e+01           1.515805e+01           0.000000e+00           8.433915e-02           3.482498e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.000000e-01           1.400000e+00           2.080157e+02           1.223670e+01           1.638904e+01           0.000000e+00           8.096292e-02           3.948512e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.400000e+00           2.319004e+02           1.403507e+01           1.622511e+01           0.000000e+00           8.060702e-02           3.768323e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.400000e+00           2.563409e+02           1.599558e+01           1.543381e+01           0.000000e+00           8.316561e-02           3.543706e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.000000e-01           1.450000e+00           2.282163e+02           1.402421e+01           1.570288e+01           0.000000e+00           8.261401e-02           3.740784e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.450000e+00           2.509415e+02           1.599753e+01           1.547127e+01           0.000000e+00           8.263585e-02           3.577340e-01           0.000000e+00           0.000000e+00   
        2.500000e+00           1.000000e-01           1.500000e+00           2.516431e+02           1.599755e+01           1.530863e+01           0.000000e+00           8.339266e-02           3.565868e-01           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           7.000000e-01           5.805481e+01           2.541464e+00           3.127865e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        1.750000e+00           1.500000e-01           7.500000e-01           5.817202e+01           2.549692e+00           3.265314e+01           1.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00   
        2.150000e+00           1.500000e-01           8.500000e-01           1.455721e+02           9.681332e+00           1.180159e+01           0.000000e+00           9.953364e-02           3.998375e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           1.500000e-01           9.000000e-01           1.456663e+02           9.691387e+00           1.212597e+01           0.000000e+00           9.793565e-02           4.048796e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           9.000000e-01           1.621128e+02           1.128642e+01           1.105549e+01           0.000000e+00           1.038323e-01           3.740127e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           9.000000e-01           1.740149e+02           1.298813e+01           1.013359e+01           0.000000e+00           1.097283e-01           3.534132e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           1.500000e-01           9.500000e-01           1.387409e+02           9.711677e+00           1.310901e+01           0.000000e+00           9.068339e-02           4.265838e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           9.500000e-01           1.552712e+02           1.131061e+01           1.189304e+01           0.000000e+00           9.819341e-02           3.966146e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           9.500000e-01           1.748709e+02           1.302740e+01           1.089443e+01           0.000000e+00           1.038758e-01           3.639315e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           9.500000e-01           1.861330e+02           1.477396e+01           1.008538e+01           0.000000e+00           1.089007e-01           3.464531e-01           0.000000e+00           0.000000e+00   
        2.150000e+00           1.500000e-01           1.000000e+00           1.380056e+02           9.720389e+00           1.348809e+01           0.000000e+00           8.843360e-02           4.285261e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           1.000000e+00           1.541515e+02           1.132095e+01           1.228919e+01           0.000000e+00           9.588094e-02           3.998375e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.000000e+00           1.718859e+02           1.304156e+01           1.152004e+01           0.000000e+00           9.977249e-02           3.760087e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.000000e+00           1.866174e+02           1.490359e+01           1.089663e+01           0.000000e+00           1.025567e-01           3.571204e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.000000e+00           1.971986e+02           1.676647e+01           1.022274e+01           0.000000e+00           1.064494e-01           3.390997e-01           0.000000e+00           0.000000e+00   
        2.200000e+00           1.500000e-01           1.050000e+00           1.529171e+02           1.131943e+01           1.223363e+01           0.000000e+00           9.611101e-02           4.007086e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.050000e+00           1.703975e+02           1.304251e+01           1.150045e+01           0.000000e+00           9.982536e-02           3.760087e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.050000e+00           1.878447e+02           1.492700e+01           1.134550e+01           0.000000e+00           9.973843e-02           3.597690e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.050000e+00           2.015572e+02           1.694239e+01           1.086571e+01           0.000000e+00           1.019467e-01           3.466034e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.050000e+00           2.060433e+02           1.924344e+01           1.026801e+01           0.000000e+00           1.042108e-01           3.383775e-01           5.639803e-04           0.000000e+00   
        2.200000e+00           1.500000e-01           1.100000e+00           1.507908e+02           1.132720e+01           1.258070e+01           0.000000e+00           9.382884e-02           4.074013e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.100000e+00           1.675326e+02           1.305194e+01           1.195308e+01           0.000000e+00           9.745887e-02           3.858069e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.100000e+00           1.870859e+02           1.492646e+01           1.142650e+01           0.000000e+00           9.923901e-02           3.639315e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.100000e+00           2.048903e+02           1.702624e+01           1.121271e+01           0.000000e+00           9.952831e-02           3.476982e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.100000e+00           2.172763e+02           1.935654e+01           1.066860e+01           0.000000e+00           1.017062e-01           3.345978e-01           9.093949e-05           0.000000e+00   
        2.450000e+00           1.500000e-01           1.100000e+00           2.218973e+02           2.222438e+01           9.708918e+00           0.000000e+00           1.057409e-01           3.222702e-01           1.184097e-02           0.000000e+00   
        2.200000e+00           1.500000e-01           1.150000e+00           1.412068e+02           1.135396e+01           1.379661e+01           0.000000e+00           8.559036e-02           4.359432e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.150000e+00           1.598764e+02           1.306821e+01           1.284326e+01           0.000000e+00           9.144239e-02           4.050696e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.150000e+00           1.805130e+02           1.494297e+01           1.224857e+01           0.000000e+00           9.494433e-02           3.791073e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.150000e+00           2.062841e+02           1.706348e+01           1.152674e+01           0.000000e+00           9.753049e-02           3.491461e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.150000e+00           2.234006e+02           1.945924e+01           1.096533e+01           0.000000e+00           9.983165e-02           3.345599e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.150000e+00           2.343069e+02           2.238602e+01           1.011554e+01           0.000000e+00           1.032708e-01           3.186480e-01           6.949689e-03           0.000000e+00   
        2.500000e+00           1.500000e-01           1.150000e+00           2.379389e+02           2.581296e+01           9.070792e+00           0.000000e+00           1.078013e-01           3.075839e-01           1.083849e-01           0.000000e+00   
        2.200000e+00           1.500000e-01           1.200000e+00           1.394827e+02           1.136042e+01           1.397456e+01           0.000000e+00           8.501129e-02           4.395456e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.200000e+00           1.586524e+02           1.307566e+01           1.319186e+01           0.000000e+00           8.955332e-02           4.095434e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.200000e+00           1.799579e+02           1.495454e+01           1.251596e+01           0.000000e+00           9.360603e-02           3.852732e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.200000e+00           2.026689e+02           1.707644e+01           1.173542e+01           0.000000e+00           9.666484e-02           3.574757e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.200000e+00           2.258439e+02           1.953622e+01           1.122759e+01           0.000000e+00           9.822874e-02           3.350402e-01           0.000000e+00           0.000000e+00   
        2.450000e+00           1.500000e-01           1.200000e+00           2.417132e+02           2.250956e+01           1.041656e+01           0.000000e+00           1.017991e-01           3.172389e-01           4.446560e-03           0.000000e+00   
        2.500000e+00           1.500000e-01           1.200000e+00           2.517508e+02           2.602220e+01           9.460762e+00           0.000000e+00           1.052078e-01           3.017918e-01           7.643256e-02           0.000000e+00   
        2.200000e+00           1.500000e-01           1.250000e+00           1.364999e+02           1.135090e+01           1.359559e+01           0.000000e+00           8.585616e-02           4.389644e-01           0.000000e+00           0.000000e+00   
        2.250000e+00           1.500000e-01           1.250000e+00           1.562627e+02           1.307225e+01           1.302864e+01           0.000000e+00           9.015475e-02           4.107619e-01           0.000000e+00           0.000000e+00   
        2.300000e+00           1.500000e-01           1.250000e+00           1.781893e+02           1.495430e+01           1.283611e+01           0.000000e+00           9.140915e-02           3.873328e-01           0.000000e+00           0.000000e+00   
        2.350000e+00           1.500000e-01           1.250000e+00           1.977280e+02           1.709175e+01           1.219528e+01           0.000000e+00           9.459530e-02           3.669339e-01           0.000000e+00           0.000000e+00   
        2.400000e+00           1.500000e-01           1.250000e+00           2.225404e+02           1.959184e+01           1.141390e+01           0.000000e+00           9.688931e-02           3.405293e-01           0.000000e+00           0.000000e+00   
