                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      3.5397289219200001E+000      3.1622776600000039E-004      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104 
                                     449                  4.6947899384641327E+005                  3.5397284484595275E+000                  3.5634303130723795E+000                  3.3847648396806562E+001                 -1.2104172380271358E+001                                     2092                  9.0801329394878538E-001                  2.5582642874807149E-001                  7.8136313530485779E-008                  9.9999999996868749E-001                  9.9999999991498523E-001                  1.0000000000000000E+000                  7.8136313530485779E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7812449812364595E+032                  1.4883121836451144E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3644328229909974E+000                 -3.0389464368308094E+001                 -1.2847379800543134E+001                  2.3644328229909974E+000                  4.2781029765816569E+000                  2.2339467962406192E+002                  2.3490728257293387E+000                  1.4158929615398214E-001                  4.7036807073515385E+000                  5.0545291714393890E+004                  7.6360530251627021E+017                  1.2345947974450608E-004                  7.1094408004728296E-004                  1.7365575936978753E-001                  1.1891654318823396E+002                  5.0806517228053110E+001                  7.4851525976964215E+000                  1.7792339639429837E+000                  1.7412721675152682E+001                  5.9658419448026567E-001                  8.7534671202612158E-001                  1.2300739242759089E+000                  7.5069326624630739E-001                  2.4898627361754735E-001                  1.1629497922469809E-006                  1.0706835201561894E-004                  7.5138293947888790E-001                  2.4830083275499737E-001                  5.4416641746758255E-005                  1.5940386252527307E-005                  1.4800165600345144E-004                  2.6587377528552207E+000                  8.7984954814922167E-001                  1.8765633117963101E+000                  2.1936175581774413E+000                 -3.0389464368308094E+001                  3.3893749403532598E-009                                        0                                        0                  1.3074716666666665E+001                  4.4900000000000000E+002                  4.6947899384641327E+005                  2.0999931017417510E+000                  2.8996266085968553E+001                  3.3321679974333151E+001                  6.6553334768189052E+002                  1.8257460565955526E+001                  4.8829291711502494E+000                 -5.0306783362085938E-001                 -7.1626763932225845E-001                  7.0698936128151786E+001                  3.5397284484595275E+000                 -9.8999999999999986E+001                 -6.6619264694785176E+000                 -1.2104172380271358E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6619264694785176E+000                 -1.2104172380271358E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4570798147590139E+053                  1.4517882540464046E+039                  0.0000000000000000E+000                 -6.5599315937397256E+035                 -4.4075176638778300E+036                  1.4568517648696563E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     450                  4.7332154459679872E+005                  3.5397284454343110E+000                  3.5846196121423177E+000                  3.3847648396435396E+001                 -1.2103863128627060E+001                                     2092                  9.0757427565247240E-001                  2.5582642896671437E-001                  7.8136313308441174E-008                  9.9999999996868749E-001                  9.9999999991492017E-001                  1.0000000000000000E+000                  7.8136313308441174E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7798560255787324E+032                  1.4878279947527167E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3642251098895346E+000                 -3.0393396006584226E+001                 -9.8999999999999986E+001                  2.3642251098895346E+000                  4.2780871918301449E+000                  2.2347435090562013E+002                  2.3492276845177069E+000                  1.4169829505119069E-001                  4.7034627091859527E+000                  5.0519926400523924E+004                  7.6373719275542490E+017                  1.2341890019525317E-004                  7.1067454253039084E-004                  1.7366452174976701E-001                  1.1890726593178262E+002                  5.0806515435373079E+001                  7.4850877853663373E+000                  1.7790840346724321E+000                  1.7412504095685016E+001                  5.9658727303181691E-001                  8.7534318192705907E-001                  1.2300819207734894E+000                  7.5068620583639878E-001                  2.4899337491769560E-001                  1.1656052335744181E-006                  1.0673968787542446E-004                  7.5138293947888546E-001                  2.4830083275499754E-001                  5.4416641746758262E-005                  1.5940386252527328E-005                  1.4800165600345147E-004                  2.6587282014632034E+000                  8.7985906138046011E-001                  1.8762247509667576E+000                  2.1934728849007779E+000                 -3.0393396006584226E+001                  3.2807373173132748E-009                                        0                                        0                  1.3106116666666667E+001                  4.5000000000000000E+002                  4.7332154459679872E+005                  2.1011959652745542E+000                  2.9007228475535435E+001                  3.3315570933554454E+001                  6.6540344524156342E+002                  1.8264339174740218E+001                  4.8847927115210812E+000                 -5.0306144750229576E-001                 -7.1630469005256381E-001                  7.0698098120819466E+001                  3.5397284454343110E+000                 -9.8999999999999986E+001                 -6.6613717935431032E+000                 -1.2103863128627060E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6613717935431032E+000                 -1.2103863128627060E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4588085877909663E+053                  1.4256300174879252E+039                  0.0000000000000000E+000                 -6.5513335754882152E+035                 -4.4140313256449897E+036                  1.4306991821711191E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     451                  4.7697196780966484E+005                  3.5397284425581876E+000                  3.5623432174311653E+000                  3.3847648396082519E+001                 -1.2103535799659555E+001                                     2092                  9.0713938137565331E-001                  2.5582642917457976E-001                  7.8136313086396569E-008                  9.9999999996868749E-001                  9.9999999991485344E-001                  1.0000000000000000E+000                  7.8136313086396569E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7782039112232751E+032                  1.4873149541092702E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3639842467429379E+000                 -3.0397028219691155E+001                 -9.8999999999999986E+001                  2.3639842467429379E+000                  4.2780732716026382E+000                  2.2355030704459452E+002                  2.3493752707045270E+000                  1.4179992859961371E-001                  4.7032594417362308E+000                  5.0496286556513565E+004                  7.6385736999503283E+017                  1.2338061936449654E-004                  7.1042316997748647E-004                  1.7367208579114485E-001                  1.1889817722653507E+002                  5.0806513734369737E+001                  7.4850279209822093E+000                  1.7789457828916229E+000                  1.7412303289937132E+001                  5.9659020848254962E-001                  8.7533981585636111E-001                  1.2300895457881897E+000                  7.5067947361427023E-001                  2.4900014629680073E-001                  1.1681357237645789E-006                  1.0642786846524506E-004                  7.5138293947888279E-001                  2.4830083275499759E-001                  5.4416641746758282E-005                  1.5940386252527334E-005                  1.4800165600345155E-004                  2.6587191327897726E+000                  8.7986809242479724E-001                  1.8757087931325194E+000                  2.1933644651496849E+000                 -3.0397028219691155E+001                  3.3947432732373662E-009                                        0                                        0                  1.3137916666666666E+001                  4.5100000000000000E+002                  4.7697196780966484E+005                  2.1023211377429889E+000                  2.9017479098847733E+001                  3.3309864757721982E+001                  6.6528197596571351E+002                  1.8270770765446748E+001                  4.8865355519590192E+000                 -5.0305044184415770E-001                 -7.1633949889154114E-001                  7.0697300927984870E+001                  3.5397284425581876E+000                 -9.8999999999999986E+001                 -6.6607798309513981E+000                 -1.2103535799659555E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6607798309513981E+000                 -1.2103535799659555E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4604238358892475E+053                  1.4021177429791864E+039                  0.0000000000000000E+000                 -6.5424874390175604E+035                 -4.4209533687796911E+036                  1.4071929450918678E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     452                  4.8080491218317428E+005                  3.5397284395360820E+000                  3.5835325165011036E+000                  3.3847648395711730E+001                 -1.2103222818923957E+001                                     2092                  9.0671722910500874E-001                  2.5582642939299638E-001                  7.8136313086396569E-008                  9.9999999996868749E-001                  9.9999999991479172E-001                  1.0000000000000000E+000                  7.8136313086396569E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7770119818271501E+032                  1.4868603967537288E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3638069047298775E+000                 -3.0400747656897039E+001                 -1.3546349804879153E+001                  2.3638069047298775E+000                  4.2780594941965990E+000                  2.2362969909554727E+002                  2.3495294794326660E+000                  1.4190458777576090E-001                  4.7030501230131501E+000                  5.0471954514817997E+004                  7.6398605325803635E+017                  1.2334200393477877E-004                  7.1016442112080804E-004                  1.7368098799898340E-001                  1.1888958260752621E+002                  5.0806511950361347E+001                  7.4849666140057352E+000                  1.7788036470981998E+000                  1.7412097042608202E+001                  5.9659328832464187E-001                  8.7533628426772359E-001                  1.2300975460083983E+000                  7.5067241025508957E-001                  2.4900725020966386E-001                  1.1707727824395748E-006                  1.0610258935805487E-004                  7.5138293947887980E-001                  2.4830083275499784E-001                  5.4416641746758309E-005                  1.5940386252527338E-005                  1.4800165600345163E-004                  2.6587096156964387E+000                  8.7987757040793191E-001                  1.8753615923536149E+000                  2.1932688390251034E+000                 -3.0400747656897039E+001                  3.2856990069946608E-009                                        0                                        0                  1.3164116666666667E+001                  4.5200000000000000E+002                  4.8080491218317428E+005                  2.1034826295944558E+000                  2.9028056602899696E+001                  3.3303983304661635E+001                  6.6515662337806486E+002                  1.8277406993141266E+001                  4.8883343063711147E+000                 -5.0303593139764302E-001                 -7.1637553562312173E-001                  7.0696462791811626E+001                  3.5397284395360820E+000                 -9.8999999999999986E+001                 -6.6602179316620385E+000                 -1.2103222818923957E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6602179316620385E+000                 -1.2103222818923957E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4620891735716861E+053                  1.3767600543750859E+039                  0.0000000000000000E+000                 -6.5342120379532055E+035                 -4.4275314742640409E+036                  1.3818410070531452E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     453                  4.8444620933800819E+005                  3.5397284366629123E+000                  3.5612561217899512E+000                  3.3847648395359215E+001                 -1.2102894747090442E+001                                     2092                  9.0631933482195437E-001                  2.5582642960064617E-001                  7.8136313197418872E-008                  9.9999999996868749E-001                  9.9999999991472832E-001                  1.0000000000000000E+000                  7.8136313197418872E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7760444894579877E+032                  1.4864549738837870E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3636612209576082E+000                 -3.0404197296668478E+001                 -9.8999999999999986E+001                  2.3636612209576082E+000                  4.2780470220648263E+000                  2.2370452107645173E+002                  2.3496747612924906E+000                  1.4200217296921863E-001                  4.7028549522737206E+000                  5.0449277653844983E+004                  7.6410297249379571E+017                  1.2330551163346973E-004                  7.0992313241831243E-004                  1.7368861553683798E-001                  1.1888108944810645E+002                  5.0806510257521843E+001                  7.4849097236151598E+000                  1.7786710460667838E+000                  1.7411904905202050E+001                  5.9659621205667945E-001                  8.7533293170131177E-001                  1.2301051408696333E+000                  7.5066570493691043E-001                  2.4901399377655259E-001                  1.1732649304862773E-006                  1.0579547400678762E-004                  7.5138293947887613E-001                  2.4830083275499745E-001                  5.4416641746758275E-005                  1.5940386252527321E-005                  1.4800165600345152E-004                  2.6587005786479532E+000                  8.7988657094386091E-001                  1.8750681479058577E+000                  2.1931942016761568E+000                 -3.0404197296668478E+001                  3.4000386853909959E-009                                        0                                        0                  1.3190300000000001E+001                  4.5300000000000000E+002                  4.8444620933800819E+005                  2.1045690533905965E+000                  2.9037946882733770E+001                  3.3298489967138146E+001                  6.6503940914192117E+002                  1.8283611658730294E+001                  4.8900164914107123E+000                 -5.0301993561947955E-001                 -7.1640938841745649E-001                  7.0695665490067256E+001                  3.5397284366629123E+000                 -9.8999999999999986E+001                 -6.6596334075266137E+000                 -1.2102894747090442E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6596334075266137E+000                 -1.2102894747090442E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4636450546400847E+053                  1.3539690553720774E+039                  0.0000000000000000E+000                 -6.5256981278534297E+035                 -4.4343688618373784E+036                  1.3590559940467002E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     454                  4.8826957135058386E+005                  3.5397284336439330E+000                  3.5824454208598895E+000                  3.3847648394988816E+001                 -1.2102585295071265E+001                                     2092                  9.0597373712167806E-001                  2.5582642981883641E-001                  7.8136313752530384E-008                  9.9999999996868749E-001                  9.9999999991466937E-001                  1.0000000000000000E+000                  7.8136313752530384E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7751350073069115E+032                  1.4860472023048622E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3635227493908437E+000                 -3.0407733264443369E+001                 -9.8999999999999986E+001                  2.3635227493908437E+000                  4.2780344932174303E+000                  2.2378213939349067E+002                  2.3498254214578118E+000                  1.4210256074667246E-001                  4.7026541763484104E+000                  5.0425960158808797E+004                  7.6422644547655910E+017                  1.2326849507051594E-004                  7.0967503823859458E-004                  1.7369717519906908E-001                  1.1887284722345780E+002                  5.0806508482012873E+001                  7.4848513488696691E+000                  1.7785341725540427E+000                  1.7411706897851147E+001                  5.9659927959098646E-001                  8.7532941424901090E-001                  1.2301131094487490E+000                  7.5065866983837559E-001                  2.4902106877637373E-001                  1.1758674914168012E-006                  1.0547507941039368E-004                  7.5138293947887302E-001                  2.4830083275499762E-001                  5.4416641746758296E-005                  1.5940386252527334E-005                  1.4800165600345166E-004                  2.6586910940603250E+000                  8.7989601793940286E-001                  1.8747717005286650E+000                  2.1931316486048864E+000                 -3.0407733264443369E+001                  3.2906394152401401E-009                                        0                                        0                  1.3216033333333334E+001                  4.5400000000000000E+002                  4.8826957135058386E+005                  2.1056904463774249E+000                  2.9048151632902151E+001                  3.3292828435870490E+001                  6.6491845318067158E+002                  1.8290013146363872E+001                  4.8917525010795826E+000                 -5.0299916086546848E-001                 -7.1644449379896824E-001                  7.0694827245206582E+001                  3.5397284336439330E+000                 -9.8999999999999986E+001                 -6.6590745214268070E+000                 -1.2102585295071265E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6590745214268070E+000                 -1.2102585295071265E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4652490046238300E+053                  1.3293332409559621E+039                  0.0000000000000000E+000                 -6.5177327919385971E+035                 -4.4409080080868266E+036                  1.3344259222432427E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     455                  4.9190176526253071E+005                  3.5397284307737786E+000                  3.5601690261487371E+000                  3.3847648394636671E+001                 -1.2102263806980330E+001                                     2092                  9.0563987387880207E-001                  2.5582643002627359E-001                  7.8136313752530384E-008                  9.9999999996868749E-001                  9.9999999991460897E-001                  1.0000000000000000E+000                  7.8136313752530384E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7743629883326290E+032                  1.4856754679677614E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3634035739087857E+000                 -3.0411015326793464E+001                 -9.8999999999999986E+001                  2.3634035739087857E+000                  4.2780230071427301E+000                  2.2385484235201531E+002                  2.3499664933319888E+000                  1.4219606883315961E-001                  4.7024671598232928E+000                  5.0404250332772084E+004                  7.6433846576094400E+017                  1.2323354023781097E-004                  7.0944392967650270E-004                  1.7370448807851838E-001                  1.1886470247128456E+002                  5.0806506797182458E+001                  7.4847970980677081E+000                  1.7784061530774609E+000                  1.7411522024235474E+001                  5.9660219121394942E-001                  8.7532607558497222E-001                  1.2301206731667300E+000                  7.5065199232673874E-001                  2.4902778395669359E-001                  1.1783266838878378E-006                  1.0517260343899006E-004                  7.5138293947886980E-001                  2.4830083275499756E-001                  5.4416641746758316E-005                  1.5940386252527328E-005                  1.4800165600345157E-004                  2.6586820873400501E+000                  8.7990498964323183E-001                  1.8744997387999700E+000                  2.1930858587871112E+000                 -3.0411015326793464E+001                  3.4052021337054916E-009                                        0                                        0                  1.3241166666666667E+001                  4.5500000000000000E+002                  4.9190176526253071E+005                  2.1067392504406448E+000                  2.9057692336772760E+001                  3.3287541122300503E+001                  6.6480535741074664E+002                  1.8295997667690223E+001                  4.8933758431454368E+000                 -5.0297429410236771E-001                 -7.1647752254288222E-001                  7.0694029814687354E+001                  3.5397284307737786E+000                 -9.8999999999999986E+001                 -6.6584761732043569E+000                 -1.2102263806980330E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6584761732043569E+000                 -1.2102263806980330E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4667473353550597E+053                  1.3071551102655229E+039                  0.0000000000000000E+000                 -6.5095385270283378E+035                 -4.4478782420817387E+036                  1.3122539423603075E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     456                  4.9571556887007493E+005                  3.5397284277580261E+000                  3.5813583252186754E+000                  3.3847648394266663E+001                 -1.2101962675029368E+001                                     2092                  9.0535233438933205E-001                  2.5500625435828028E-001                  7.8136313974574989E-008                  9.9999999996868749E-001                  9.9999999991455280E-001                  1.0000000000000000E+000                  7.8136313974574989E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7736349790797435E+032                  1.4852997237474824E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3632894779577307E+000                 -3.0414384007501365E+001                 -1.2847379800543134E+001                  2.3632894779577311E+000                  4.2780113010657042E+000                  2.2392980464636327E+002                  2.3501119012253073E+000                  1.4229218493387141E-001                  4.7022749272518620E+000                  5.0381944742976324E+004                  7.6445778353756352E+017                  1.2319829054964303E-004                  7.0920650987445287E-004                  1.7371293583461192E-001                  1.1885697729139420E+002                  5.0806505030020787E+001                  7.4847413538885270E+000                  1.7782736977258873E+000                  1.7411331109807396E+001                  5.9660524561616790E-001                  8.7532257320963081E-001                  1.2301286079544218E+000                  7.5064498738588636E-001                  2.4903482819622316E-001                  1.1808942579325064E-006                  1.0485707338692390E-004                  7.5138293947886681E-001                  2.4830083275499798E-001                  5.4416641746758282E-005                  1.5940386252527341E-005                  1.4800165600345168E-004                  2.6586726340379445E+000                  8.7991440693489487E-001                  1.8742204101914841E+000                  2.1930510837104347E+000                 -3.0414384007501365E+001                  3.2954689452709734E-009                                        0                                        0                  1.3267400000000000E+001                  4.5600000000000000E+002                  4.9571556887007493E+005                  2.1078217303668589E+000                  2.9067535625175854E+001                  3.3282092396305707E+001                  6.6468865526141747E+002                  1.8302171525881082E+001                  4.8950510092434092E+000                 -5.0294580854613236E-001                 -7.1651181516020868E-001                  7.0693191420208180E+001                  3.5397284277580261E+000                 -9.8999999999999986E+001                 -6.6579099154000527E+000                 -1.2101962675029368E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6579099154000527E+000                 -1.2101962675029368E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4682917990214159E+053                  1.2832398412048596E+039                  0.0000000000000000E+000                 -6.5018720032362875E+035                 -4.4544853907308346E+036                  1.2883445137959141E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     457                  4.9933868229724193E+005                  3.5397284248910110E+000                  3.5590819305075230E+000                  3.3847648393914902E+001                 -1.2101651939350202E+001                                     2092                  9.0507398572771214E-001                  9.9999999996868749E-001                  9.9999999991449506E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.5569023300299643E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7729779708535130E+032                  1.4849495160042973E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3631858057627242E+000                 -3.0417514676275186E+001                 -1.3245319809215172E+001                  2.3631858057627242E+000                  4.2780004464830750E+000                  2.2399968031518986E+002                  2.3502473985241266E+000                  1.4238164274853859E-001                  4.7020960112707693E+000                  5.0361193204722425E+004                  7.6456472514750016E+017                  1.2316482690886093E-004                  7.0898553003075656E-004                  1.7371988015463932E-001                  1.1884914612985288E+002                  5.0806503353063633E+001                  7.4846894998760751E+000                  1.7781496476715026E+000                  1.7411152642395972E+001                  5.9660814612951207E-001                  8.7531924729710997E-001                  1.2301361431178466E+000                  7.5063833539264113E-001                  2.4904151734771668E-001                  1.1833224260882574E-006                  1.0455900807525552E-004                  7.5138293947886337E-001                  2.4830083275499745E-001                  5.4416641746758309E-005                  1.5940386252527334E-005                  1.4800165600345160E-004                  2.6586636565922896E+000                  8.7992335067667604E-001                  1.8739431898513474E+000                  2.1930306762110123E+000                 -3.0417514676275186E+001                  3.4102699045183790E-009                                        0                                        0                  1.3293616666666667E+001                  4.5700000000000000E+002                  4.9933868229724193E+005                  2.1088340679526580E+000                  2.9076737718671275E+001                  3.3277004223395430E+001                  6.6457954023387356E+002                  1.8307942809093106E+001                  4.8966173536923359E+000                 -5.0291657377835752E-001                 -7.1654411677070373E-001                  7.0692393863777028E+001                  3.5397284248910110E+000                 -9.8999999999999986E+001                 -6.6573205091594509E+000                 -1.2101651939350202E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6573205091594509E+000                 -1.2101651939350202E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4697344252312210E+053                  1.2617123435384802E+039                  0.0000000000000000E+000                 -6.4939857026097081E+035                 -4.4613567952757279E+036                  1.2668230989040169E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     458                  5.0314295139576728E+005                  3.5397284218786385E+000                  3.5802712295774612E+000                  3.3847648393545313E+001                 -1.2101362534780970E+001                                     2092                  9.0482586187049296E-001                  2.5500625478183714E-001                  7.8136313863552687E-008                  9.9999999996868749E-001                  9.9999999991444133E-001                  1.0000000000000000E+000                  7.8136313863552687E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7723309847868137E+032                  1.4845899673511883E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3630829690672663E+000                 -3.0420732639823385E+001                 -9.8999999999999986E+001                  2.3630829690672659E+000                  4.2779892708502505E+000                  2.2407141251985038E+002                  2.3503864519083915E+000                  1.4247352070632158E-001                  4.7019122549856105E+000                  5.0339889161841253E+004                  7.6467680195754253E+017                  1.2313082583557657E-004                  7.0875871015833240E-004                  1.7372750200630280E-001                  1.1884144962268547E+002                  5.0806501594114053E+001                  7.4846361768758145E+000                  1.7780212045580652E+000                  1.7410968200340303E+001                  5.9661119126820761E-001                  8.7531575555300700E-001                  1.2301440541601028E+000                  7.5063135173870799E-001                  2.4904853983141997E-001                  1.1858604832117342E-006                  1.0424777653038056E-004                  7.5138293947886026E-001                  2.4830083275499779E-001                  5.4416641746758330E-005                  1.5940386252527344E-005                  1.4800165600345166E-004                  2.6586542335779053E+000                  8.7993273871058286E-001                  1.8736438646975175E+000                  2.1930220510791565E+000                 -3.0420732639823385E+001                  3.3002047394965641E-009                                        0                                        0                  1.3319816666666666E+001                  4.5800000000000000E+002                  5.0314295139576728E+005                  2.1098787873615881E+000                  2.9086230511054282E+001                  3.3271761408980204E+001                  6.6446695415394970E+002                  1.8313895944733787E+001                  4.8982335211292796E+000                 -5.0288227356789850E-001                 -7.1657768918698683E-001                  7.0691555343476381E+001                  3.5397284218786385E+000                 -9.8999999999999986E+001                 -6.6567576482065371E+000                 -1.2101362534780970E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6567576482065371E+000                 -1.2101362534780970E+001                  1.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.4712212505209209E+053                  1.2384462830282402E+039                  0.0000000000000000E+000                 -6.4866068139417758E+035                 -4.4679224106390903E+036                  1.2435628661202734E+039                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
