                 SFR              median_Lx            expected_Lx              perc25_Lx              perc75_Lx              perc10_Lx              perc20_Lx              perc30_Lx              perc40_Lx              perc50_Lx              perc60_Lx              perc70_Lx              perc80_Lx              perc90_Lx
        5.623413e-01           1.438365e+01           8.432311e+00           0.000000e+00           2.252428e+01           0.000000e+00           0.000000e+00           5.966060e+00           7.548669e+00           8.432311e+00           1.447320e+01           1.957945e+01           2.646864e+01           3.583123e+01
        5.956621e-01           1.523594e+01           8.469955e+00           0.000000e+00           2.350516e+01           0.000000e+00           0.000000e+00           6.065252e+00           7.575481e+00           8.469955e+00           1.507225e+01           2.020930e+01           2.764547e+01           3.649048e+01
        6.309573e-01           1.613872e+01           1.272618e+01           5.954984e+00           2.508898e+01           0.000000e+00           0.000000e+00           7.392706e+00           8.298921e+00           1.272618e+01           1.593251e+01           2.214591e+01           2.882128e+01           3.799646e+01
        6.683439e-01           1.709500e+01           1.361156e+01           6.623623e+00           2.702190e+01           0.000000e+00           0.000000e+00           7.441994e+00           8.341904e+00           1.361156e+01           1.642111e+01           2.328896e+01           3.033339e+01           4.075110e+01
        7.079458e-01           1.810794e+01           1.442362e+01           6.741765e+00           2.771378e+01           0.000000e+00           4.909040e+00           7.521856e+00           8.434956e+00           1.442362e+01           1.692029e+01           2.361849e+01           3.105240e+01           4.135356e+01
        7.498942e-01           1.918091e+01           1.503466e+01           7.376810e+00           2.886357e+01           0.000000e+00           5.754871e+00           7.552607e+00           8.496198e+00           1.503466e+01           1.941752e+01           2.487357e+01           3.233753e+01           4.293579e+01
        7.943282e-01           2.031745e+01           1.577108e+01           7.459751e+00           3.016662e+01           0.000000e+00           6.033034e+00           7.688123e+00           1.171142e+01           1.577108e+01           2.111197e+01           2.705450e+01           3.427009e+01           4.482055e+01
        8.413951e-01           2.152133e+01           1.612939e+01           7.559627e+00           3.198838e+01           0.000000e+00           7.382550e+00           8.322247e+00           1.404273e+01           1.612939e+01           2.255883e+01           2.893994e+01           3.587509e+01           4.698666e+01
        8.912509e-01           2.279655e+01           1.898704e+01           7.612440e+00           3.403990e+01           0.000000e+00           7.422240e+00           8.410386e+00           1.493581e+01           1.898704e+01           2.426243e+01           3.054423e+01           3.798886e+01           4.890059e+01
        9.440609e-01           2.414733e+01           2.004522e+01           8.304344e+00           3.460587e+01           0.000000e+00           7.499795e+00           8.770581e+00           1.521060e+01           2.004522e+01           2.443113e+01           3.099810e+01           3.856707e+01           5.125928e+01
        1.000000e+00           2.557815e+01           2.162663e+01           8.414307e+00           3.636694e+01           2.537511e+00           7.607298e+00           1.248644e+01           1.585784e+01           2.162663e+01           2.706951e+01           3.270827e+01           4.028643e+01           5.224024e+01
        1.059254e+00           2.709375e+01           2.333115e+01           8.776975e+00           3.944488e+01           5.411437e+00           8.267565e+00           1.420484e+01           1.686380e+01           2.333115e+01           2.935750e+01           3.588878e+01           4.393702e+01           5.610826e+01
        1.122018e+00           2.869916e+01           2.453340e+01           1.318630e+01           4.126096e+01           6.660858e+00           8.437636e+00           1.508469e+01           2.009891e+01           2.453340e+01           3.071652e+01           3.712748e+01           4.557847e+01           5.830877e+01
        1.188502e+00           3.039969e+01           2.614460e+01           1.425989e+01           4.265955e+01           6.716469e+00           9.113300e+00           1.579974e+01           2.166836e+01           2.614460e+01           3.199898e+01           3.889828e+01           4.756085e+01           6.121267e+01
        1.258925e+00           3.220098e+01           2.869273e+01           1.512381e+01           4.501997e+01           7.487493e+00           1.342193e+01           1.655783e+01           2.297079e+01           2.869273e+01           3.433462e+01           4.109773e+01           4.958203e+01           6.245954e+01
        1.333521e+00           3.410901e+01           3.018142e+01           1.585025e+01           4.760590e+01           7.590011e+00           1.427486e+01           1.865461e+01           2.419377e+01           3.018142e+01           3.627336e+01           4.340547e+01           5.232450e+01           6.625683e+01
        1.412538e+00           3.613010e+01           3.258481e+01           1.686476e+01           5.023340e+01           7.694468e+00           1.511477e+01           2.169255e+01           2.705139e+01           3.258481e+01           3.877763e+01           4.600982e+01           5.515778e+01           6.939386e+01
        1.496236e+00           3.827094e+01           3.442373e+01           1.982732e+01           5.165209e+01           8.396873e+00           1.586317e+01           2.262955e+01           2.857526e+01           3.442373e+01           4.023700e+01           4.721656e+01           5.661049e+01           7.202255e+01
        1.584893e+00           4.053864e+01           3.657764e+01           2.155867e+01           5.538356e+01           8.682659e+00           1.672658e+01           2.361836e+01           3.014060e+01           3.657764e+01           4.354089e+01           5.113991e+01           6.043910e+01           7.443367e+01
        1.678804e+00           4.294070e+01           3.907931e+01           2.342729e+01           5.831996e+01           1.352975e+01           2.105147e+01           2.688396e+01           3.284400e+01           3.907931e+01           4.588212e+01           5.336653e+01           6.342908e+01           7.853230e+01
        1.778279e+00           4.548510e+01           4.078998e+01           2.443923e+01           6.111080e+01           1.426115e+01           2.201078e+01           2.874060e+01           3.470823e+01           4.078998e+01           4.801105e+01           5.635656e+01           6.672858e+01           8.166343e+01
        1.883649e+00           4.818026e+01           4.470581e+01           2.811825e+01           6.479336e+01           1.576431e+01           2.373381e+01           3.117117e+01           3.779464e+01           4.470581e+01           5.184255e+01           5.999103e+01           7.011898e+01           8.633139e+01
        1.995262e+00           5.103512e+01           4.747525e+01           3.027062e+01           6.837626e+01           1.672964e+01           2.590992e+01           3.377851e+01           4.055570e+01           4.747525e+01           5.495244e+01           6.339960e+01           7.362058e+01           8.986721e+01
        2.113489e+00           5.405914e+01           5.026378e+01           3.204091e+01           7.093748e+01           1.857826e+01           2.861470e+01           3.602058e+01           4.315531e+01           5.026378e+01           5.772656e+01           6.619566e+01           7.675285e+01           9.257941e+01
        2.238721e+00           5.726235e+01           5.318983e+01           3.479231e+01           7.578962e+01           2.155474e+01           3.078164e+01           3.828051e+01           4.562166e+01           5.318983e+01           6.107949e+01           7.036698e+01           8.155061e+01           9.834535e+01
        2.371374e+00           6.065536e+01           5.642222e+01           3.696237e+01           7.878583e+01           2.293062e+01           3.274822e+01           4.093906e+01           4.887075e+01           5.642222e+01           6.473847e+01           7.371359e+01           8.502574e+01           1.013021e+02
        2.511886e+00           6.424941e+01           6.028353e+01           4.052995e+01           8.397927e+01           2.532758e+01           3.616734e+01           4.475028e+01           5.252945e+01           6.028353e+01           6.866343e+01           7.833171e+01           9.016728e+01           1.071144e+02
        2.660725e+00           6.805643e+01           6.461020e+01           4.421760e+01           8.794032e+01           2.888210e+01           3.934148e+01           4.814320e+01           5.649247e+01           6.461020e+01           7.285790e+01           8.230278e+01           9.415228e+01           1.119796e+02
        2.818383e+00           7.208903e+01           6.826817e+01           4.674187e+01           9.232145e+01           3.098899e+01           4.219461e+01           5.152048e+01           5.977188e+01           6.826817e+01           7.663792e+01           8.635331e+01           9.853584e+01           1.169123e+02
        2.985383e+00           7.636057e+01           7.270201e+01           5.069444e+01           9.760646e+01           3.394814e+01           4.565171e+01           5.521449e+01           6.411143e+01           7.270201e+01           8.126368e+01           9.185127e+01           1.047057e+02           1.237832e+02
        3.162278e+00           8.088522e+01           7.734382e+01           5.517880e+01           1.027766e+02           3.793591e+01           5.042016e+01           5.981967e+01           6.876146e+01           7.734382e+01           8.682337e+01           9.686993e+01           1.094229e+02           1.279018e+02
        3.349654e+00           8.567797e+01           8.268769e+01           5.897569e+01           1.083626e+02           4.122353e+01           5.399218e+01           6.369603e+01           7.307762e+01           8.268769e+01           9.216787e+01           1.026796e+02           1.157766e+02           1.352901e+02
        3.548134e+00           9.075471e+01           8.684145e+01           6.283903e+01           1.143386e+02           4.445144e+01           5.761392e+01           6.770207e+01           7.807383e+01           8.684145e+01           9.697911e+01           1.081355e+02           1.208491e+02           1.416397e+02
        3.758374e+00           9.613226e+01           9.258329e+01           6.764063e+01           1.207289e+02           4.868181e+01           6.201768e+01           7.309928e+01           8.244760e+01           9.258329e+01           1.025623e+02           1.141387e+02           1.280100e+02           1.487072e+02
        3.981072e+00           1.018285e+02           9.740722e+01           7.260031e+01           1.259273e+02           5.273480e+01           6.653197e+01           7.740258e+01           8.758688e+01           9.740722e+01           1.077593e+02           1.195205e+02           1.338258e+02           1.551044e+02
        4.216965e+00           1.078622e+02           1.037741e+02           7.819972e+01           1.337858e+02           5.778000e+01           7.182922e+01           8.385282e+01           9.428873e+01           1.037741e+02           1.144700e+02           1.267802e+02           1.416531e+02           1.627515e+02
        4.466836e+00           1.142534e+02           1.096196e+02           8.263689e+01           1.398541e+02           6.149394e+01           7.668273e+01           8.804484e+01           9.912843e+01           1.096196e+02           1.207836e+02           1.327357e+02           1.479001e+02           1.701097e+02
        4.731513e+00           1.210233e+02           1.177179e+02           8.976894e+01           1.483262e+02           6.824206e+01           8.358250e+01           9.601542e+01           1.073018e+02           1.177179e+02           1.289421e+02           1.412348e+02           1.567185e+02           1.787004e+02
        5.011872e+00           1.281944e+02           1.247013e+02           9.577537e+01           1.555020e+02           7.272263e+01           8.938097e+01           1.016458e+02           1.130606e+02           1.247013e+02           1.357664e+02           1.478708e+02           1.638820e+02           1.864774e+02
        5.308844e+00           1.357904e+02           1.315311e+02           1.025332e+02           1.649363e+02           7.900513e+01           9.592341e+01           1.087135e+02           1.199597e+02           1.315311e+02           1.436503e+02           1.569996e+02           1.739779e+02           1.960691e+02
        5.623413e+00           1.438365e+02           1.406260e+02           1.103252e+02           1.735234e+02           8.470320e+01           1.033473e+02           1.163798e+02           1.282443e+02           1.406260e+02           1.529127e+02           1.663757e+02           1.825223e+02           2.062861e+02
        5.956621e+00           1.523594e+02           1.466454e+02           1.157743e+02           1.819256e+02           9.022587e+01           1.088603e+02           1.223086e+02           1.347335e+02           1.466454e+02           1.595482e+02           1.738209e+02           1.904327e+02           2.158004e+02
        6.309573e+00           1.613872e+02           1.573835e+02           1.254949e+02           1.928539e+02           9.938542e+01           1.180775e+02           1.323340e+02           1.449626e+02           1.573835e+02           1.700451e+02           1.848245e+02           2.028002e+02           2.285421e+02
        6.683439e+00           1.709500e+02           1.670795e+02           1.337521e+02           2.042158e+02           1.060305e+02           1.259601e+02           1.406041e+02           1.532396e+02           1.670795e+02           1.803965e+02           1.956953e+02           2.137265e+02           2.416606e+02
        7.079458e+00           1.810794e+02           1.770658e+02           1.429912e+02           2.154435e+02           1.145408e+02           1.350289e+02           1.505623e+02           1.634323e+02           1.770658e+02           1.919769e+02           2.070523e+02           2.252325e+02           2.523501e+02
        7.498942e+00           1.918091e+02           1.875374e+02           1.524387e+02           2.260410e+02           1.227994e+02           1.438481e+02           1.595178e+02           1.738595e+02           1.875374e+02           2.024609e+02           2.173375e+02           2.359160e+02           2.647520e+02
        7.943282e+00           2.031745e+02           1.999984e+02           1.626442e+02           2.387894e+02           1.327143e+02           1.539929e+02           1.713014e+02           1.855170e+02           1.999984e+02           2.147547e+02           2.303515e+02           2.497263e+02           2.771729e+02
        8.413951e+00           2.152133e+02           2.119651e+02           1.737875e+02           2.538818e+02           1.426441e+02           1.646758e+02           1.821543e+02           1.974027e+02           2.119651e+02           2.277295e+02           2.440646e+02           2.637949e+02           2.918006e+02
        8.912509e+00           2.279655e+02           2.237103e+02           1.854448e+02           2.661213e+02           1.539298e+02           1.764398e+02           1.934973e+02           2.086792e+02           2.237103e+02           2.404395e+02           2.570268e+02           2.767908e+02           3.074765e+02
        9.440609e+00           2.414733e+02           2.375777e+02           1.970998e+02           2.805896e+02           1.644486e+02           1.874567e+02           2.051013e+02           2.212477e+02           2.375777e+02           2.534093e+02           2.707365e+02           2.920802e+02           3.232622e+02
        1.000000e+01           2.557815e+02           2.531412e+02           2.103978e+02           2.974954e+02           1.766464e+02           2.014229e+02           2.198019e+02           2.363043e+02           2.531412e+02           2.704571e+02           2.881713e+02           3.089358e+02           3.405581e+02
        1.059254e+01           2.709375e+02           2.670558e+02           2.253959e+02           3.143413e+02           1.907205e+02           2.157307e+02           2.340667e+02           2.507887e+02           2.670558e+02           2.838961e+02           3.031944e+02           3.254414e+02           3.582032e+02
        1.122018e+01           2.869916e+02           2.828810e+02           2.394788e+02           3.295492e+02           2.036692e+02           2.289829e+02           2.490805e+02           2.664030e+02           2.828810e+02           3.000319e+02           3.190594e+02           3.418617e+02           3.750990e+02
        1.188502e+01           3.039969e+02           2.989599e+02           2.539355e+02           3.475232e+02           2.158207e+02           2.425618e+02           2.638393e+02           2.816266e+02           2.989599e+02           3.174906e+02           3.363191e+02           3.598565e+02           3.935755e+02
        1.258925e+01           3.220098e+02           3.191336e+02           2.725133e+02           3.692426e+02           2.324967e+02           2.617160e+02           2.828403e+02           3.014075e+02           3.191336e+02           3.379172e+02           3.579904e+02           3.820844e+02           4.167236e+02
        1.333521e+01           3.410901e+02           3.366952e+02           2.887731e+02           3.890615e+02           2.503740e+02           2.775012e+02           2.989769e+02           3.177445e+02           3.366952e+02           3.540877e+02           3.755052e+02           4.020756e+02           4.373676e+02
        1.412538e+01           3.613010e+02           3.590455e+02           3.085106e+02           4.123618e+02           2.673050e+02           2.966574e+02           3.192087e+02           3.388098e+02           3.590455e+02           3.786476e+02           3.993653e+02           4.262480e+02           4.620880e+02
        1.496236e+01           3.827094e+02           3.791943e+02           3.272749e+02           4.328866e+02           2.838644e+02           3.152777e+02           3.379625e+02           3.589676e+02           3.791943e+02           3.992322e+02           4.205132e+02           4.463840e+02           4.831432e+02
        1.584893e+01           4.053864e+02           4.024019e+02           3.510907e+02           4.573544e+02           3.056455e+02           3.373549e+02           3.621678e+02           3.828922e+02           4.024019e+02           4.225187e+02           4.454307e+02           4.713808e+02           5.100529e+02
        1.678804e+01           4.294070e+02           4.253582e+02           3.709892e+02           4.827785e+02           3.239543e+02           3.583686e+02           3.828674e+02           4.044661e+02           4.253582e+02           4.471457e+02           4.707831e+02           4.979974e+02           5.356375e+02
        1.778279e+01           4.548510e+02           4.518703e+02           3.956318e+02           5.106978e+02           3.508512e+02           3.822240e+02           4.082440e+02           4.305113e+02           4.518703e+02           4.743019e+02           4.975265e+02           5.267961e+02           5.662846e+02
        1.883649e+01           4.818026e+02           4.791330e+02           4.206196e+02           5.411876e+02           3.715567e+02           4.069731e+02           4.338527e+02           4.566584e+02           4.791330e+02           5.018113e+02           5.265295e+02           5.575268e+02           5.978604e+02
        1.995262e+01           5.103512e+02           5.058018e+02           4.474427e+02           5.683770e+02           3.986712e+02           4.339023e+02           4.602168e+02           4.838764e+02           5.058018e+02           5.292361e+02           5.550050e+02           5.853944e+02           6.290501e+02
        2.113489e+01           5.405914e+02           5.382315e+02           4.779295e+02           6.039920e+02           4.241878e+02           4.633253e+02           4.902927e+02           5.146215e+02           5.382315e+02           5.624387e+02           5.888054e+02           6.188988e+02           6.651820e+02
        2.238721e+01           5.726235e+02           5.684428e+02           5.055192e+02           6.338628e+02           4.529465e+02           4.901422e+02           5.191103e+02           5.438858e+02           5.684428e+02           5.928073e+02           6.181578e+02           6.505633e+02           6.954119e+02
        2.371374e+01           6.065536e+02           6.041698e+02           5.402043e+02           6.717042e+02           4.861895e+02           5.254199e+02           5.544843e+02           5.799121e+02           6.041698e+02           6.287745e+02           6.565640e+02           6.893798e+02           7.362075e+02
        2.511886e+01           6.424941e+02           6.388063e+02           5.718487e+02           7.107516e+02           5.156801e+02           5.556270e+02           5.862360e+02           6.133180e+02           6.388063e+02           6.648374e+02           6.941258e+02           7.286579e+02           7.757569e+02
        2.660725e+01           6.805643e+02           6.772221e+02           6.088586e+02           7.491857e+02           5.471762e+02           5.917265e+02           6.238270e+02           6.513845e+02           6.772221e+02           7.036919e+02           7.324737e+02           7.679703e+02           8.177231e+02
        2.818383e+01           7.208903e+02           7.175621e+02           6.461098e+02           7.907085e+02           5.850403e+02           6.291906e+02           6.615105e+02           6.898008e+02           7.175621e+02           7.448173e+02           7.747644e+02           8.106492e+02           8.606114e+02
        2.985383e+01           7.636057e+02           7.600172e+02           6.868932e+02           8.371941e+02           6.243481e+02           6.686601e+02           7.033448e+02           7.324960e+02           7.600172e+02           7.885385e+02           8.198113e+02           8.573008e+02           9.094268e+02
        3.162278e+01           8.088522e+02           8.037609e+02           7.299245e+02           8.820232e+02           6.670538e+02           7.123704e+02           7.462482e+02           7.757000e+02           8.037609e+02           8.324935e+02           8.650873e+02           9.008274e+02           9.548959e+02
        3.349654e+01           8.567797e+02           8.515312e+02           7.748509e+02           9.331210e+02           7.084940e+02           7.569299e+02           7.913517e+02           8.219932e+02           8.515312e+02           8.817040e+02           9.143300e+02           9.546869e+02           1.009019e+03
        3.548134e+01           9.075471e+02           9.045917e+02           8.245552e+02           9.909465e+02           7.560932e+02           8.056825e+02           8.430870e+02           8.748351e+02           9.045917e+02           9.358163e+02           9.703458e+02           1.011250e+03           1.068343e+03
        3.758374e+01           9.613226e+02           9.589272e+02           8.779075e+02           1.043784e+03           8.082743e+02           8.579660e+02           8.952018e+02           9.274639e+02           9.589272e+02           9.913473e+02           1.025173e+03           1.064840e+03           1.119759e+03
        3.981072e+01           1.018285e+03           1.015854e+03           9.315423e+02           1.102972e+03           8.576097e+02           9.102646e+02           9.506332e+02           9.862329e+02           1.015854e+03           1.049054e+03           1.083037e+03           1.123988e+03           1.183620e+03
        4.216965e+01           1.078622e+03           1.075798e+03           9.898183e+02           1.164796e+03           9.150596e+02           9.683493e+02           1.009014e+03           1.042376e+03           1.075798e+03           1.108329e+03           1.144424e+03           1.188873e+03           1.249231e+03
        4.466836e+01           1.142534e+03           1.142321e+03           1.050249e+03           1.233770e+03           9.740427e+02           1.028830e+03           1.070160e+03           1.107638e+03           1.142321e+03           1.175181e+03           1.213650e+03           1.256641e+03           1.317030e+03
        4.731513e+01           1.210233e+03           1.209553e+03           1.118203e+03           1.303034e+03           1.038476e+03           1.096993e+03           1.136959e+03           1.174624e+03           1.209553e+03           1.243944e+03           1.280832e+03           1.328763e+03           1.395355e+03
        5.011872e+01           1.281944e+03           1.276122e+03           1.183386e+03           1.375208e+03           1.101556e+03           1.162860e+03           1.205527e+03           1.242238e+03           1.276122e+03           1.313201e+03           1.353457e+03           1.402092e+03           1.468776e+03
        5.308844e+01           1.357904e+03           1.354643e+03           1.256495e+03           1.455644e+03           1.169506e+03           1.232141e+03           1.279408e+03           1.318398e+03           1.354643e+03           1.390728e+03           1.433082e+03           1.479090e+03           1.549295e+03
        5.623413e+01           1.438365e+03           1.436439e+03           1.334331e+03           1.540501e+03           1.249228e+03           1.308957e+03           1.357108e+03           1.397342e+03           1.436439e+03           1.474538e+03           1.517792e+03           1.565336e+03           1.636963e+03
        5.956621e+01           1.523594e+03           1.520283e+03           1.414928e+03           1.627857e+03           1.326325e+03           1.391577e+03           1.437186e+03           1.478782e+03           1.520283e+03           1.559569e+03           1.604444e+03           1.653035e+03           1.726609e+03
        6.309573e+01           1.613872e+03           1.610826e+03           1.503479e+03           1.718999e+03           1.410079e+03           1.477142e+03           1.526053e+03           1.567907e+03           1.610826e+03           1.648733e+03           1.692267e+03           1.746542e+03           1.821555e+03
        6.683439e+01           1.709500e+03           1.704670e+03           1.596015e+03           1.815634e+03           1.499368e+03           1.568519e+03           1.619796e+03           1.662880e+03           1.704670e+03           1.744997e+03           1.790117e+03           1.845182e+03           1.920882e+03
        7.079458e+01           1.810794e+03           1.807370e+03           1.689991e+03           1.923304e+03           1.594232e+03           1.662423e+03           1.717102e+03           1.763352e+03           1.807370e+03           1.848927e+03           1.894902e+03           1.953591e+03           2.028303e+03
        7.498942e+01           1.918091e+03           1.912349e+03           1.797427e+03           2.031164e+03           1.698880e+03           1.769186e+03           1.822309e+03           1.870096e+03           1.912349e+03           1.956830e+03           2.004211e+03           2.059842e+03           2.140359e+03
        7.943282e+01           2.031745e+03           2.030256e+03           1.907758e+03           2.148247e+03           1.805563e+03           1.880147e+03           1.934096e+03           1.985257e+03           2.030256e+03           2.075412e+03           2.122738e+03           2.178540e+03           2.261716e+03
        8.413951e+01           2.152133e+03           2.146847e+03           2.022064e+03           2.275915e+03           1.912569e+03           1.991919e+03           2.050490e+03           2.098966e+03           2.146847e+03           2.196390e+03           2.247907e+03           2.307247e+03           2.392372e+03
        8.912509e+01           2.279655e+03           2.277483e+03           2.150675e+03           2.401215e+03           2.040523e+03           2.119375e+03           2.178142e+03           2.230621e+03           2.277483e+03           2.323270e+03           2.372484e+03           2.433356e+03           2.519445e+03
        9.440609e+01           2.414733e+03           2.405930e+03           2.273741e+03           2.541939e+03           2.159196e+03           2.243055e+03           2.302491e+03           2.356205e+03           2.405930e+03           2.454923e+03           2.512247e+03           2.574036e+03           2.667131e+03
        1.000000e+02           2.557815e+03           2.553111e+03           2.413526e+03           2.693955e+03           2.300483e+03           2.382881e+03           2.444763e+03           2.500893e+03           2.553111e+03           2.604600e+03           2.663891e+03           2.727241e+03           2.821068e+03
