                 SFR              median_Lx            expected_Lx              perc25_Lx              perc75_Lx              perc10_Lx              perc20_Lx              perc30_Lx              perc40_Lx              perc50_Lx              perc60_Lx              perc70_Lx              perc80_Lx              perc90_Lx
        1.995262e+00           4.392420e+01           3.916632e+01           2.121141e+01           6.250999e+01           7.904223e+00           1.612216e+01           2.498404e+01           3.186983e+01           3.916632e+01           4.725692e+01           5.675903e+01           6.866027e+01           8.646873e+01
        2.113489e+00           4.652687e+01           4.198613e+01           2.334259e+01           6.536016e+01           8.026788e+00           1.807312e+01           2.731659e+01           3.451967e+01           4.198613e+01           5.038192e+01           6.009774e+01           7.174494e+01           8.965508e+01
        2.238721e+00           4.928377e+01           4.434153e+01           2.459922e+01           6.802792e+01           8.372904e+00           2.033775e+01           2.915067e+01           3.675049e+01           4.434153e+01           5.283126e+01           6.255567e+01           7.403705e+01           9.164925e+01
        2.371374e+00           5.220401e+01           4.888334e+01           2.818078e+01           7.291567e+01           1.247916e+01           2.351322e+01           3.228521e+01           4.058330e+01           4.888334e+01           5.762799e+01           6.716890e+01           7.899071e+01           9.651846e+01
        2.511886e+00           5.529729e+01           5.027224e+01           3.030824e+01           7.559852e+01           1.463754e+01           2.582497e+01           3.435169e+01           4.228983e+01           5.027224e+01           5.960022e+01           6.950689e+01           8.268456e+01           1.021084e+02
        2.660725e+00           5.857386e+01           5.436482e+01           3.219378e+01           7.975158e+01           1.605106e+01           2.791090e+01           3.660270e+01           4.568099e+01           5.436482e+01           6.352377e+01           7.345015e+01           8.677404e+01           1.060318e+02
        2.818383e+00           6.204458e+01           5.764523e+01           3.477352e+01           8.366339e+01           1.717928e+01           2.993637e+01           3.930678e+01           4.880559e+01           5.764523e+01           6.668151e+01           7.690519e+01           9.089039e+01           1.113139e+02
        2.985383e+00           6.572096e+01           6.148389e+01           3.808177e+01           8.790633e+01           2.041288e+01           3.299815e+01           4.250165e+01           5.213986e+01           6.148389e+01           7.103718e+01           8.144160e+01           9.513522e+01           1.165499e+02
        3.162278e+00           6.961517e+01           6.581179e+01           4.147048e+01           9.368151e+01           2.368096e+01           3.583894e+01           4.635426e+01           5.606712e+01           6.581179e+01           7.559609e+01           8.675562e+01           1.007755e+02           1.218928e+02
        3.349654e+00           7.374013e+01           6.972472e+01           4.412314e+01           9.903486e+01           2.552279e+01           3.836632e+01           4.953461e+01           6.015307e+01           6.972472e+01           8.056572e+01           9.237114e+01           1.065060e+02           1.275391e+02
