                 SFR              median_Lx            expected_Lx              perc25_Lx              perc75_Lx              perc10_Lx              perc20_Lx              perc30_Lx              perc40_Lx              perc50_Lx              perc60_Lx              perc70_Lx              perc80_Lx              perc90_Lx
        2.371374e-01           2.354275e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           5.135677e+00
        2.511886e-01           2.493775e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           6.560498e+00
        2.660725e-01           2.641540e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           6.552322e+00
        2.818383e-01           2.798061e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           1.735369e+01
        2.985383e-01           2.963857e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           1.300844e+01
        3.162278e-01           3.139476e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           1.952117e+01
        3.349654e-01           3.325502e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           1.968580e+01
        3.548134e-01           3.522550e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           2.071655e+01
        3.758374e-01           3.731274e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           2.097931e+01
        3.981072e-01           3.952366e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           2.120468e+01
        4.216965e-01           4.186559e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           2.954326e+00           2.145513e+01
        4.466836e-01           4.434628e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           3.419302e+00           2.235703e+01
        4.731513e-01           4.697396e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           4.612407e+00           2.335110e+01
        5.011872e-01           4.975735e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           5.148665e+00           2.333176e+01
        5.308844e-01           5.270565e+00           0.000000e+00           0.000000e+00           2.500428e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           5.783751e+00           2.369928e+01
        5.623413e-01           5.582866e+00           0.000000e+00           0.000000e+00           2.952323e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           6.553010e+00           2.373533e+01
        5.956621e-01           5.913672e+00           0.000000e+00           0.000000e+00           3.428221e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           1.029069e+01           2.507768e+01
        6.309573e-01           6.264079e+00           0.000000e+00           0.000000e+00           4.446263e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           1.584070e+01           2.539788e+01
        6.683439e-01           6.635249e+00           0.000000e+00           0.000000e+00           5.604361e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           2.554886e+00           1.834737e+01           2.566777e+01
        7.079458e-01           7.028412e+00           0.000000e+00           0.000000e+00           6.730145e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           3.367038e+00           1.980365e+01           2.623979e+01
        7.498942e-01           7.444871e+00           0.000000e+00           0.000000e+00           9.558000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           3.783812e+00           2.051355e+01           2.768161e+01
        7.943282e-01           7.886008e+00           0.000000e+00           0.000000e+00           1.361645e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           4.863044e+00           2.102396e+01           2.780260e+01
        8.413951e-01           8.353283e+00           0.000000e+00           0.000000e+00           1.704930e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           6.089075e+00           2.137898e+01           2.841315e+01
        8.912509e-01           8.848246e+00           0.000000e+00           0.000000e+00           1.947916e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           7.175107e+00           2.158148e+01           2.883502e+01
        9.440609e-01           9.372538e+00           0.000000e+00           0.000000e+00           2.039429e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           2.666422e+00           1.290722e+01           2.289554e+01           3.005137e+01
        1.000000e+00           9.927896e+00           0.000000e+00           0.000000e+00           2.076591e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           2.953810e+00           1.353877e+01           2.318620e+01           3.097506e+01
        1.059254e+00           1.051616e+01           0.000000e+00           0.000000e+00           2.133932e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           3.434358e+00           1.888714e+01           2.375096e+01           3.146119e+01
        1.122018e+00           1.113928e+01           0.000000e+00           0.000000e+00           2.167273e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           4.582041e+00           1.976304e+01           2.472199e+01           3.287638e+01
        1.188502e+00           1.179933e+01           0.000000e+00           0.000000e+00           2.304454e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           6.292955e+00           2.089891e+01           2.558718e+01           3.356471e+01
        1.258925e+00           1.249848e+01           1.949391e+00           0.000000e+00           2.337538e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           1.949391e+00           6.672178e+00           2.103417e+01           2.578299e+01           3.501633e+01
        1.333521e+00           1.323906e+01           3.089738e+00           0.000000e+00           2.393203e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           3.089738e+00           9.845567e+00           2.163802e+01           2.716962e+01           3.746719e+01
        1.412538e+00           1.402353e+01           3.417650e+00           0.000000e+00           2.508218e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           3.417650e+00           1.384242e+01           2.240503e+01           2.784379e+01           3.917816e+01
        1.496236e+00           1.485447e+01           4.586539e+00           0.000000e+00           2.563306e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           4.586539e+00           1.875868e+01           2.336040e+01           2.858321e+01           4.150431e+01
        1.584893e+00           1.573465e+01           6.303048e+00           0.000000e+00           2.682930e+01           0.000000e+00           0.000000e+00           0.000000e+00           0.000000e+00           6.303048e+00           2.008909e+01           2.398279e+01           3.008919e+01           4.369949e+01
        1.678804e+00           1.666699e+01           6.520330e+00           0.000000e+00           2.756037e+01           0.000000e+00           0.000000e+00           0.000000e+00           2.498687e+00           6.520330e+00           2.021944e+01           2.484941e+01           3.073349e+01           4.600739e+01
        1.778279e+00           1.765457e+01           9.378105e+00           0.000000e+00           2.819740e+01           0.000000e+00           0.000000e+00           0.000000e+00           3.134767e+00           9.378105e+00           2.118241e+01           2.543081e+01           3.175688e+01           4.640092e+01
        1.883649e+00           1.870067e+01           1.382108e+01           0.000000e+00           3.004863e+01           0.000000e+00           0.000000e+00           0.000000e+00           3.600802e+00           1.382108e+01           2.203198e+01           2.681424e+01           3.405196e+01           4.958466e+01
        1.995262e+00           1.980876e+01           1.733887e+01           0.000000e+00           3.052182e+01           0.000000e+00           0.000000e+00           0.000000e+00           4.277293e+00           1.733887e+01           2.284420e+01           2.762259e+01           3.516306e+01           5.055871e+01
        2.113489e+00           2.098250e+01           1.989290e+01           0.000000e+00           3.251230e+01           0.000000e+00           0.000000e+00           0.000000e+00           6.132173e+00           1.989290e+01           2.391437e+01           2.883455e+01           3.774731e+01           5.213080e+01
        2.238721e+00           2.222579e+01           2.044283e+01           0.000000e+00           3.362207e+01           0.000000e+00           0.000000e+00           2.666003e+00           6.796667e+00           2.044283e+01           2.486129e+01           2.999581e+01           4.003707e+01           5.418251e+01
        2.371374e+00           2.354275e+01           2.120140e+01           0.000000e+00           3.523162e+01           0.000000e+00           0.000000e+00           3.104316e+00           9.898138e+00           2.120140e+01           2.540333e+01           3.076834e+01           4.177358e+01           5.567048e+01
        2.511886e+00           2.493775e+01           2.222190e+01           2.332324e+00           3.858993e+01           0.000000e+00           0.000000e+00           3.773127e+00           1.453779e+01           2.222190e+01           2.657622e+01           3.307493e+01           4.490460e+01           5.938540e+01
        2.660725e+00           2.641540e+01           2.303561e+01           2.801951e+00           3.954440e+01           0.000000e+00           0.000000e+00           4.579042e+00           1.686377e+01           2.303561e+01           2.756849e+01           3.398859e+01           4.588379e+01           6.022497e+01
        2.818383e+00           2.798061e+01           2.459219e+01           3.481612e+00           4.342913e+01           0.000000e+00           0.000000e+00           6.647895e+00           2.024691e+01           2.459219e+01           2.944665e+01           3.733078e+01           4.876776e+01           6.298283e+01
        2.985383e+00           2.963857e+01           2.548884e+01           4.584676e+00           4.549158e+01           0.000000e+00           2.670099e+00           8.754661e+00           2.103778e+01           2.548884e+01           3.078254e+01           4.026103e+01           5.083228e+01           6.622990e+01
        3.162278e+00           3.139476e+01           2.666512e+01           5.789004e+00           4.861923e+01           0.000000e+00           3.125170e+00           1.178459e+01           2.190324e+01           2.666512e+01           3.299615e+01           4.341720e+01           5.355323e+01           6.902013e+01
        3.349654e+00           3.325502e+01           2.807567e+01           7.252599e+00           5.041003e+01           0.000000e+00           3.792046e+00           1.606522e+01           2.338176e+01           2.807567e+01           3.507314e+01           4.591361e+01           5.577564e+01           7.259616e+01
        3.548134e+00           3.522550e+01           2.927147e+01           9.243897e+00           5.249183e+01           0.000000e+00           4.874347e+00           1.898052e+01           2.415553e+01           2.927147e+01           3.760903e+01           4.767499e+01           5.790598e+01           7.542502e+01
        3.758374e+00           3.731274e+01           3.175832e+01           1.568061e+01           5.538227e+01           0.000000e+00           6.713426e+00           2.102934e+01           2.583567e+01           3.175832e+01           4.158809e+01           5.081579e+01           6.109408e+01           7.881964e+01
        3.981072e+00           3.952366e+01           3.398432e+01           1.928490e+01           5.859469e+01           0.000000e+00           9.252777e+00           2.197948e+01           2.727361e+01           3.398432e+01           4.439707e+01           5.329178e+01           6.500311e+01           8.161484e+01
        4.216965e+00           4.186559e+01           3.727163e+01           2.081847e+01           6.188892e+01           2.663820e+00           1.410804e+01           2.364967e+01           2.929777e+01           3.727163e+01           4.731275e+01           5.613227e+01           6.865167e+01           8.624457e+01
        4.466836e+00           4.434628e+01           3.944373e+01           2.153098e+01           6.291412e+01           3.126313e+00           1.711664e+01           2.472377e+01           3.037152e+01           3.944373e+01           4.863652e+01           5.751908e+01           7.061571e+01           8.829909e+01
        4.731513e+00           4.697396e+01           4.282015e+01           2.334065e+01           6.720181e+01           3.739885e+00           2.002556e+01           2.624562e+01           3.294340e+01           4.282015e+01           5.112650e+01           6.127273e+01           7.421231e+01           9.271335e+01
        5.011872e+00           4.975735e+01           4.646155e+01           2.469197e+01           7.039458e+01           5.785496e+00           2.140037e+01           2.799284e+01           3.610278e+01           4.646155e+01           5.477384e+01           6.426748e+01           7.728253e+01           9.602786e+01
        5.308844e+00           5.270565e+01           4.908174e+01           2.646084e+01           7.477264e+01           6.882264e+00           2.318490e+01           3.021353e+01           3.991438e+01           4.908174e+01           5.787326e+01           6.883311e+01           8.159262e+01           1.020553e+02
        5.623413e+00           5.582866e+01           5.123960e+01           2.797113e+01           7.814797e+01           9.712155e+00           2.432655e+01           3.174016e+01           4.240069e+01           5.123960e+01           5.999330e+01           7.175563e+01           8.522509e+01           1.051196e+02
        5.956621e+00           5.913672e+01           5.481959e+01           3.080849e+01           8.202302e+01           1.314783e+01           2.641783e+01           3.533719e+01           4.645004e+01           5.481959e+01           6.493124e+01           7.608824e+01           8.983834e+01           1.098769e+02
        6.309573e+00           6.264079e+01           5.798295e+01           3.255636e+01           8.628108e+01           1.618988e+01           2.816718e+01           3.826725e+01           4.886338e+01           5.798295e+01           6.839781e+01           7.938408e+01           9.365775e+01           1.142220e+02
        6.683439e+00           6.635249e+01           6.119319e+01           3.574494e+01           9.052006e+01           2.006752e+01           3.042210e+01           4.203944e+01           5.143971e+01           6.119319e+01           7.241239e+01           8.334710e+01           9.842648e+01           1.185130e+02
        7.079458e+00           7.028412e+01           6.532728e+01           3.956012e+01           9.603487e+01           2.209604e+01           3.315072e+01           4.537201e+01           5.506974e+01           6.532728e+01           7.660763e+01           8.876925e+01           1.041354e+02           1.259550e+02
        7.498942e+00           7.444871e+01           7.053491e+01           4.488926e+01           1.012782e+02           2.467463e+01           3.788148e+01           4.984611e+01           5.907519e+01           7.053491e+01           8.110430e+01           9.386997e+01           1.093940e+02           1.312281e+02
        7.943282e+00           7.886008e+01           7.538282e+01           4.772799e+01           1.068833e+02           2.668802e+01           4.166815e+01           5.297586e+01           6.401554e+01           7.538282e+01           8.678435e+01           9.956101e+01           1.149997e+02           1.380604e+02
        8.413951e+00           8.353283e+01           7.892586e+01           5.021926e+01           1.116343e+02           2.899557e+01           4.458481e+01           5.586456e+01           6.783940e+01           7.892586e+01           9.085289e+01           1.046290e+02           1.205857e+02           1.432661e+02
        8.912509e+00           8.848246e+01           8.364360e+01           5.458639e+01           1.161639e+02           3.125130e+01           4.859308e+01           6.082344e+01           7.237744e+01           8.364360e+01           9.524390e+01           1.085534e+02           1.258010e+02           1.499898e+02
        9.440609e+00           9.372538e+01           8.896648e+01           5.884572e+01           1.231532e+02           3.504879e+01           5.205187e+01           6.549475e+01           7.764243e+01           8.896648e+01           1.011608e+02           1.153620e+02           1.330322e+02           1.592805e+02
        1.000000e+01           9.927896e+01           9.454616e+01           6.347334e+01           1.299116e+02           4.001027e+01           5.626426e+01           7.040791e+01           8.272770e+01           9.454616e+01           1.068842e+02           1.217112e+02           1.383413e+02           1.633663e+02
        1.059254e+01           1.051616e+02           1.010659e+02           6.875042e+01           1.370889e+02           4.489199e+01           6.154223e+01           7.567952e+01           8.821087e+01           1.010659e+02           1.138200e+02           1.281334e+02           1.460711e+02           1.737254e+02
        1.122018e+01           1.113928e+02           1.066854e+02           7.428620e+01           1.437422e+02           4.894726e+01           6.648855e+01           8.127579e+01           9.357279e+01           1.066854e+02           1.201943e+02           1.350274e+02           1.528385e+02           1.805775e+02
        1.188502e+01           1.179933e+02           1.134938e+02           8.028222e+01           1.516975e+02           5.249848e+01           7.226604e+01           8.749105e+01           1.010734e+02           1.134938e+02           1.281621e+02           1.428911e+02           1.617862e+02           1.888435e+02
        1.258925e+01           1.249848e+02           1.212204e+02           8.485033e+01           1.607407e+02           5.775643e+01           7.726427e+01           9.273484e+01           1.069131e+02           1.212204e+02           1.352029e+02           1.519989e+02           1.720993e+02           2.004488e+02
        1.333521e+01           1.323906e+02           1.279104e+02           9.140255e+01           1.686454e+02           6.284099e+01           8.338409e+01           9.941114e+01           1.136940e+02           1.279104e+02           1.424595e+02           1.597248e+02           1.786972e+02           2.088458e+02
        1.412538e+01           1.402353e+02           1.348777e+02           9.786168e+01           1.779800e+02           6.677457e+01           8.935044e+01           1.053570e+02           1.203669e+02           1.348777e+02           1.502038e+02           1.675637e+02           1.887976e+02           2.189538e+02
        1.496236e+01           1.485447e+02           1.434454e+02           1.047284e+02           1.859703e+02           7.479723e+01           9.611418e+01           1.131554e+02           1.286381e+02           1.434454e+02           1.585599e+02           1.762748e+02           1.973281e+02           2.271046e+02
        1.584893e+01           1.573465e+02           1.519786e+02           1.135953e+02           1.955776e+02           8.104097e+01           1.046519e+02           1.211749e+02           1.368781e+02           1.519786e+02           1.681206e+02           1.854200e+02           2.076427e+02           2.374417e+02
        1.678804e+01           1.666699e+02           1.627530e+02           1.219058e+02           2.066777e+02           8.928686e+01           1.121964e+02           1.307503e+02           1.468901e+02           1.627530e+02           1.792317e+02           1.964539e+02           2.183132e+02           2.503420e+02
        1.778279e+01           1.765457e+02           1.721816e+02           1.302377e+02           2.175458e+02           9.624959e+01           1.200207e+02           1.393422e+02           1.558142e+02           1.721816e+02           1.880500e+02           2.069442e+02           2.298417e+02           2.624775e+02
        1.883649e+01           1.870067e+02           1.824734e+02           1.390061e+02           2.282978e+02           1.035991e+02           1.284688e+02           1.485837e+02           1.653613e+02           1.824734e+02           1.993799e+02           2.169039e+02           2.406058e+02           2.749273e+02
        1.995262e+01           1.980876e+02           1.923636e+02           1.477409e+02           2.412240e+02           1.119960e+02           1.374694e+02           1.576578e+02           1.752233e+02           1.923636e+02           2.097562e+02           2.302894e+02           2.537692e+02           2.893424e+02
        2.113489e+01           2.098250e+02           2.051743e+02           1.606057e+02           2.550117e+02           1.225577e+02           1.496004e+02           1.704614e+02           1.879767e+02           2.051743e+02           2.229339e+02           2.431371e+02           2.674611e+02           3.009486e+02
        2.238721e+01           2.222579e+02           2.178918e+02           1.697170e+02           2.691418e+02           1.300255e+02           1.582205e+02           1.792930e+02           1.992291e+02           2.178918e+02           2.364608e+02           2.570748e+02           2.824223e+02           3.194238e+02
        2.371374e+01           2.354275e+02           2.313937e+02           1.830733e+02           2.836834e+02           1.429812e+02           1.710378e+02           1.938076e+02           2.124061e+02           2.313937e+02           2.510726e+02           2.713751e+02           2.962721e+02           3.331432e+02
        2.511886e+01           2.493775e+02           2.438388e+02           1.948940e+02           2.989164e+02           1.542983e+02           1.833488e+02           2.049488e+02           2.253887e+02           2.438388e+02           2.640769e+02           2.861943e+02           3.123817e+02           3.515515e+02
        2.660725e+01           2.641540e+02           2.596865e+02           2.075590e+02           3.143263e+02           1.633962e+02           1.949553e+02           2.190301e+02           2.400388e+02           2.596865e+02           2.790380e+02           3.011697e+02           3.291851e+02           3.674209e+02
        2.818383e+01           2.798061e+02           2.753631e+02           2.224304e+02           3.314170e+02           1.791391e+02           2.109928e+02           2.338506e+02           2.543931e+02           2.753631e+02           2.959355e+02           3.187217e+02           3.463978e+02           3.854726e+02
        2.985383e+01           2.963857e+02           2.915443e+02           2.360178e+02           3.513804e+02           1.899365e+02           2.221729e+02           2.488107e+02           2.709865e+02           2.915443e+02           3.137699e+02           3.373165e+02           3.670274e+02           4.089503e+02
        3.162278e+01           3.139476e+02           3.094579e+02           2.529897e+02           3.708179e+02           2.071110e+02           2.399302e+02           2.650912e+02           2.875079e+02           3.094579e+02           3.323678e+02           3.566036e+02           3.877520e+02           4.288476e+02
        3.349654e+01           3.325502e+02           3.263246e+02           2.681131e+02           3.900902e+02           2.202184e+02           2.546306e+02           2.800778e+02           3.036987e+02           3.263246e+02           3.497737e+02           3.748565e+02           4.062305e+02           4.475779e+02
        3.548134e+01           3.522550e+02           3.480343e+02           2.867917e+02           4.108255e+02           2.369228e+02           2.728362e+02           3.000500e+02           3.245199e+02           3.480343e+02           3.712790e+02           3.966562e+02           4.260745e+02           4.710857e+02
        3.758374e+01           3.731274e+02           3.682889e+02           3.064024e+02           4.376014e+02           2.555500e+02           2.929129e+02           3.206447e+02           3.440042e+02           3.682889e+02           3.925267e+02           4.210260e+02           4.532732e+02           4.971189e+02
        3.981072e+01           3.952366e+02           3.919135e+02           3.276590e+02           4.575149e+02           2.725556e+02           3.113198e+02           3.417855e+02           3.676035e+02           3.919135e+02           4.166424e+02           4.428669e+02           4.736038e+02           5.194012e+02
        4.216965e+01           4.186559e+02           4.126825e+02           3.480439e+02           4.823931e+02           2.924234e+02           3.316187e+02           3.621568e+02           3.869174e+02           4.126825e+02           4.386756e+02           4.666314e+02           5.008597e+02           5.485812e+02
        4.466836e+01           4.434628e+02           4.406386e+02           3.731546e+02           5.127215e+02           3.153885e+02           3.558215e+02           3.872796e+02           4.143186e+02           4.406386e+02           4.665327e+02           4.959642e+02           5.312564e+02           5.820128e+02
        4.731513e+01           4.697396e+02           4.657310e+02           3.957167e+02           5.370393e+02           3.360087e+02           3.794103e+02           4.110756e+02           4.398770e+02           4.657310e+02           4.922544e+02           5.206144e+02           5.559452e+02           6.080918e+02
        5.011872e+01           4.975735e+02           4.934700e+02           4.206323e+02           5.684998e+02           3.604764e+02           4.037981e+02           4.375121e+02           4.657397e+02           4.934700e+02           5.198661e+02           5.502139e+02           5.880552e+02           6.413362e+02
        5.308844e+01           5.270565e+02           5.202986e+02           4.485526e+02           5.990695e+02           3.876818e+02           4.320657e+02           4.632816e+02           4.918443e+02           5.202986e+02           5.489483e+02           5.794046e+02           6.196045e+02           6.749323e+02
        5.623413e+01           5.582866e+02           5.522711e+02           4.759613e+02           6.298802e+02           4.088259e+02           4.561199e+02           4.910949e+02           5.225403e+02           5.522711e+02           5.809262e+02           6.128155e+02           6.489005e+02           7.033108e+02
        5.956621e+01           5.913672e+02           5.857927e+02           5.071802e+02           6.698032e+02           4.370564e+02           4.875836e+02           5.232749e+02           5.550749e+02           5.857927e+02           6.174009e+02           6.511418e+02           6.907288e+02           7.451582e+02
        6.309573e+01           6.264079e+02           6.197343e+02           5.407783e+02           7.076559e+02           4.715266e+02           5.206788e+02           5.592013e+02           5.899466e+02           6.197343e+02           6.515010e+02           6.863508e+02           7.298070e+02           7.874568e+02
        6.683439e+01           6.635249e+02           6.591786e+02           5.756181e+02           7.431749e+02           5.029884e+02           5.556509e+02           5.934143e+02           6.272604e+02           6.591786e+02           6.911883e+02           7.251335e+02           7.646989e+02           8.255087e+02
        7.079458e+01           7.028412e+02           6.999806e+02           6.118575e+02           7.862326e+02           5.400118e+02           5.917279e+02           6.311637e+02           6.666269e+02           6.999806e+02           7.314287e+02           7.659731e+02           8.111695e+02           8.728693e+02
        7.498942e+01           7.444871e+02           7.392035e+02           6.504689e+02           8.307497e+02           5.757888e+02           6.303859e+02           6.692148e+02           7.057633e+02           7.392035e+02           7.725565e+02           8.090011e+02           8.561893e+02           9.176775e+02
        7.943282e+01           7.886008e+02           7.864622e+02           6.944547e+02           8.827439e+02           6.158999e+02           6.715867e+02           7.136627e+02           7.497352e+02           7.864622e+02           8.209298e+02           8.610037e+02           9.059169e+02           9.701602e+02
        8.413951e+01           8.353283e+02           8.329153e+02           7.379118e+02           9.303947e+02           6.576022e+02           7.161853e+02           7.588134e+02           7.966752e+02           8.329153e+02           8.691758e+02           9.072403e+02           9.552266e+02           1.018098e+03
        8.912509e+01           8.848246e+02           8.819634e+02           7.834520e+02           9.830629e+02           7.000117e+02           7.602184e+02           8.052520e+02           8.458335e+02           8.819634e+02           9.205926e+02           9.603022e+02           1.008047e+03           1.076950e+03
        9.440609e+01           9.372538e+02           9.307864e+02           8.329610e+02           1.033144e+03           7.503044e+02           8.096302e+02           8.549104e+02           8.934977e+02           9.307864e+02           9.687632e+02           1.010738e+03           1.058474e+03           1.123850e+03
        1.000000e+02           9.927896e+02           9.884065e+02           8.856925e+02           1.094419e+03           7.980272e+02           8.599474e+02           9.087475e+02           9.497531e+02           9.884065e+02           1.028232e+03           1.069999e+03           1.119980e+03           1.192411e+03
        1.059254e+02           1.051616e+03           1.048799e+03           9.434893e+02           1.155899e+03           8.531318e+02           9.182296e+02           9.655480e+02           1.007662e+03           1.048799e+03           1.087657e+03           1.130739e+03           1.182787e+03           1.258365e+03
